covidtrialID,measurementOMOPID
NCT04510025,35928795
NCT04510025,4313591
NCT04510025,4096101
NCT04549831,4120014
NCT04544033,4133775
NCT04544033,42599438
NCT04494646,4120014
NCT04534803,913915
NCT04534803,4245997
NCT04495842,37311061
NCT04540406,37311061
NCT04540406,4313591
NCT04540406,4310328
NCT04540406,4239408
NCT04526912,4310328
NCT04526912,19025274
NCT04526912,4254663
NCT04526912,2212333
NCT04526912,4121879
NCT04526912,4322628
NCT04516837,4267147
NCT04516837,4169506
NCT04516837,4094448
NCT04494984,4120014
NCT04494984,4094448
NCT04492254,4245997
NCT04492410,37311061
NCT04492410,37044592
NCT04500626,40484652
NCT04500626,4224504
NCT04500626,4096101
NCT04501952,4245997
NCT04501952,4120014
NCT04501952,4310328
NCT04501952,4096101
NCT04537663,4192658
NCT04549922,4310328
NCT04531319,37311061
NCT04521400,4302666
NCT04535167,4120014
NCT04535167,4099154
NCT04535167,4245997
NCT04543760,4233883
NCT04511923,4353936
NCT04500639,37311061
NCT04497311,913915
NCT04497311,4120014
NCT04490486,35923655
NCT04490486,4353936
NCT04490837,4120014
NCT04542850,35923655
NCT04542850,4310328
NCT04542850,4096101
NCT04556864,913915
NCT04556864,42069955
NCT04556864,4353713
NCT04501783,4120014
NCT04494204,4313591
NCT04494204,45770406
NCT04494204,4055286
NCT04497454,3050013
NCT04535856,4120014
NCT04535856,42739976
NCT04534673,4120014
NCT04534673,45771331
NCT04534673,4313591
NCT04534673,36309413
NCT04534673,4405019
NCT04534673,4055286
NCT04558125,45889912
NCT04558125,2212643
NCT04558125,4120014
NCT04528888,4057263
NCT04528888,4405019
NCT04528888,4322628
NCT04528888,4120014
NCT04497298,46272018
NCT04497298,528323
NCT04521296,37044592
NCT04516954,4120014
NCT04516954,40218805
NCT04523090,35936749
NCT04523090,4313591
NCT04523090,4301868
NCT04523090,4310328
NCT04504032,4078242
NCT04504032,4081164
NCT04504032,4245997
NCT04504032,37111521
NCT04525287,4099744
NCT04551547,4133293
NCT04540939,37017974
NCT04540939,40488292
NCT04514627,4133775
NCT04507867,4120014
NCT04507867,4245997
NCT04555148,4120014
NCT04535128,37311061
NCT04530656,4245997
NCT04530656,4013105
NCT04530656,45771331
NCT04547257,36684937
NCT04507256,4285602
NCT04507256,37111521
NCT04507256,4245997
NCT04507256,4028908
NCT04530357,42739976
NCT04530357,4094448
NCT04530357,4078242
NCT04494867,45771331
NCT04532554,4245997
NCT04545541,4353936
NCT04545541,4120014
NCT04547660,4313591
NCT04547660,4310328
NCT04547660,4353936
NCT04498273,4322628
NCT04525404,4010038
NCT04527211,704994
NCT04510623,37311061
NCT04540393,4094448
NCT04540185,37394135
NCT04540185,4094448
NCT04495933,4245997
NCT04495933,4096059
NCT04495933,4055286
NCT04559035,37311061
NCT04496245,42062006
NCT04521309,4120014
NCT04533399,4245997
NCT04533399,4013105
NCT04533399,4166414
NCT04533399,4201046
NCT04558424,4013734
NCT04558424,2212761
NCT04558424,4094448
NCT04505605,403485
NCT04505605,4120014
NCT04505605,706384
NCT04542967,42599524
NCT04542967,4353936
NCT04490772,4189121
NCT04542694,4096101
NCT04542694,37398482
NCT04542694,4120014
NCT04542694,4094448
NCT04516811,4096101
NCT04554433,4120014
NCT04554433,4313591
NCT04554433,4096101
NCT04554433,4353936
NCT04554433,42035945
NCT04514900,4245997
NCT04514900,37111521
NCT04529499,4152194
NCT04529499,4326744
NCT04529499,44789316
NCT04529499,4078242
NCT04529499,40484652
NCT04529499,4096101
NCT04529499,4313591
NCT04529499,4233883
NCT04529499,4041162
NCT04493242,35936593
NCT04493242,4129644
NCT04493242,4233883
NCT04552340,42021839
NCT04494386,9489
NCT04494386,4353936
NCT04494386,42035945
NCT04494386,4233883
NCT04494386,4094448
NCT04517188,4161294
NCT04511949,4120014
NCT04511949,35804595
NCT04502433,37311065
NCT04502433,4353936
NCT04542434,40483622
NCT04509973,44782659
NCT04492475,4120014
NCT04492475,4096101
NCT04514874,4064515
NCT04498299,4120014
NCT04498377,4120014
NCT04498377,4310328
NCT04498377,4096101
NCT04498377,4245997
NCT04527224,4250175
NCT04527224,45888131
NCT04527224,4313591
NCT04527224,40762508
NCT04527224,4239408
NCT04551781,4120014
NCT04517123,4313591
NCT04554992,37311061
NCT04509947,4245997
NCT04509947,37399163
NCT04509947,4250175
NCT04509947,4055286
NCT04509947,4120014
NCT04524156,4120014
NCT04557046,4120014
NCT04495101,35923655
NCT04495101,35923655
NCT04495101,4310328
NCT04495101,4224504
NCT04495101,4096101
NCT04495101,2212333
NCT04495101,4121879
NCT04495101,439937
NCT04509713,4198105
NCT04511650,4055286
NCT04511650,4313591
NCT04511650,4096101
NCT04511650,4239408
NCT04511650,4353936
NCT04558450,4120014
NCT04558450,4064728
NCT04558450,4099605
NCT04517396,35942044
NCT04517396,37311061
NCT04534725,4161294
NCT04534725,4313591
NCT04534725,4224504
NCT04534725,4310328
NCT04534725,4096101
NCT04534725,4055286
NCT04534725,19025274
NCT04534725,4055286
NCT04536350,4199961
NCT04536350,4077703
NCT04536350,40762508
NCT04536350,4313591
