covidtrialID,sponsorID
NCT04345848,sponsor_15
NCT04516928,sponsor_153
NCT04383587,sponsor_402
NCT04534608,sponsor_519
NCT04534608,sponsor_1894
NCT04534608,sponsor_1895
NCT04534608,sponsor_1896
NCT04534608,sponsor_1897
NCT04479137,sponsor_525
NCT04350099,sponsor_1269
NCT04322188,sponsor_338
NCT04460651,sponsor_1603
NCT04460651,sponsor_1898
NCT04393948,sponsor_258
NCT04456361,sponsor_1899
NCT04388436,sponsor_442
NCT04414293,sponsor_1900
NCT04358042,sponsor_1023
NCT04429529,sponsor_1901
NCT04422561,sponsor_439
NCT04354155,sponsor_1902
NCT04354155,sponsor_1903
NCT04403555,sponsor_9
NCT04445207,sponsor_1904
NCT04445207,sponsor_1905
NCT04421508,sponsor_1906
NCT04421508,sponsor_61
NCT04392427,sponsor_442
NCT04351295,sponsor_9
NCT04349371,sponsor_105
NCT04383652,sponsor_1161
NCT04374552,sponsor_1113
NCT04380896,sponsor_1854
NCT04323514,sponsor_1864
NCT04356508,sponsor_1907
NCT04356508,sponsor_188
NCT04356508,sponsor_705
NCT04425720,sponsor_738
NCT04542213,sponsor_282
NCT04387240,sponsor_941
NCT04448717,sponsor_210
NCT04448717,sponsor_1908
NCT04401293,sponsor_113
NCT04366206,sponsor_1909
NCT04366206,sponsor_1910
NCT04528927,sponsor_1911
NCT04528927,sponsor_1847
NCT04528927,sponsor_1912
NCT04374149,sponsor_1774
NCT04407507,sponsor_1913
NCT04368338,sponsor_910
NCT04375397,sponsor_569
NCT04375397,sponsor_1260
NCT04375397,sponsor_1914
NCT04347460,sponsor_1915
NCT04403607,sponsor_1916
NCT04403607,sponsor_834
NCT04363853,sponsor_283
NCT04363853,sponsor_34
NCT04364711,sponsor_689
NCT04374019,sponsor_1917
NCT04374019,sponsor_1093
NCT04441489,sponsor_877
NCT04367142,sponsor_915
NCT04304690,sponsor_2
NCT04445246,sponsor_600
NCT04381364,sponsor_1918
NCT04381364,sponsor_199
NCT04381364,sponsor_197
NCT04381364,sponsor_1919
NCT04381364,sponsor_1920
NCT04535791,sponsor_1921
NCT04535791,sponsor_1922
NCT04363671,sponsor_404
NCT04363671,sponsor_842
NCT04408040,sponsor_1923
NCT04359901,sponsor_1924
NCT04359901,sponsor_1925
NCT04462783,sponsor_99
NCT04462783,sponsor_1926
NCT04428073,sponsor_1927
NCT04445467,sponsor_1928
NCT04338945,sponsor_1626
NCT04459247,sponsor_1139
NCT04342195,sponsor_105
NCT04425915,sponsor_1430
NCT04460638,sponsor_153
NCT04445597,sponsor_1629
NCT04445597,sponsor_1929
NCT04495907,sponsor_268
NCT04351347,sponsor_9
NCT04346186,sponsor_496
NCT04346186,sponsor_494
NCT04346186,sponsor_495
NCT04346186,sponsor_493
NCT04346186,sponsor_1930
NCT04346186,sponsor_1931
NCT04453488,sponsor_1932
NCT04416893,sponsor_797
NCT04416893,sponsor_798
NCT04416893,sponsor_799
NCT04416893,sponsor_801
NCT04394390,sponsor_1933
NCT04431414,sponsor_1934
NCT04431414,sponsor_270
NCT04447534,sponsor_9
NCT04395924,sponsor_1935
NCT04395924,sponsor_1936
NCT04395924,sponsor_1937
NCT04505631,sponsor_1938
NCT04383678,sponsor_1939
NCT04345653,sponsor_114
NCT04344600,sponsor_3
NCT04344600,sponsor_763
NCT04357834,sponsor_1792
NCT04357834,sponsor_1829
NCT04399746,sponsor_1541
NCT04416061,sponsor_1360
NCT04420260,sponsor_1940
NCT04420260,sponsor_1122
NCT04498936,sponsor_106
NCT04498936,sponsor_1941
NCT04402814,sponsor_1942
NCT04402814,sponsor_1169
NCT04531618,sponsor_105
NCT04403932,sponsor_401
NCT04493268,sponsor_1943
NCT04472611,sponsor_71
NCT04356937,sponsor_66
NCT04356937,sponsor_803
NCT04362969,sponsor_401
NCT04362969,sponsor_1944
NCT04316299,sponsor_936
NCT04316299,sponsor_937
NCT04409821,sponsor_493
NCT04385810,sponsor_1225
NCT04482712,sponsor_1945
NCT04482712,sponsor_1946
NCT04353271,sponsor_857
NCT04554264,sponsor_910
NCT04554264,sponsor_915
NCT04554264,sponsor_599
NCT04361032,sponsor_1911
NCT04361032,sponsor_1847
NCT04361032,sponsor_1912
NCT04480580,sponsor_1947
NCT04387279,sponsor_1948
NCT04387279,sponsor_1949
NCT04364594,sponsor_136
NCT04379661,sponsor_105
NCT04336345,sponsor_278
NCT04529408,sponsor_74
NCT04525742,sponsor_1950
NCT04387838,sponsor_153
NCT04368871,sponsor_476
NCT04475302,sponsor_1951
NCT04475302,sponsor_1952
NCT04475302,sponsor_1538
NCT04475302,sponsor_1953
NCT04475302,sponsor_1954
NCT04475302,sponsor_1955
NCT04475302,sponsor_1956
NCT04344535,sponsor_1090
NCT04371367,sponsor_103
NCT04371367,sponsor_104
NCT04408001,sponsor_153
NCT04406688,sponsor_1423
NCT04364009,sponsor_628
NCT04364009,sponsor_1957
NCT04364009,sponsor_1958
NCT04393051,sponsor_1770
NCT04384588,sponsor_1697
NCT04384588,sponsor_1959
NCT04384588,sponsor_1960
NCT04495764,sponsor_268
NCT04341207,sponsor_1961
NCT04441918,sponsor_695
NCT04404270,sponsor_153
NCT04360954,sponsor_0
NCT04401150,sponsor_1962
NCT04401150,sponsor_1963
NCT04452097,sponsor_1964
NCT04329546,sponsor_15
NCT04329546,sponsor_1965
NCT04395482,sponsor_1020
NCT04376710,sponsor_253
NCT04404361,sponsor_1966
NCT04390217,sponsor_1967
NCT04421391,sponsor_1968
NCT04318431,sponsor_797
NCT04318431,sponsor_798
NCT04371562,sponsor_136
NCT04345601,sponsor_1969
NCT04345601,sponsor_1970
NCT04345601,sponsor_641
NCT04497818,sponsor_52
NCT04527354,sponsor_1971
NCT04367064,sponsor_476
NCT04355728,sponsor_1972
NCT04355728,sponsor_1637
NCT04344002,sponsor_1973
NCT04423991,sponsor_274
NCT04382924,sponsor_1974
NCT04382924,sponsor_1975
NCT04555187,sponsor_767
NCT04397510,sponsor_1976
NCT04406233,sponsor_110
NCT04479644,sponsor_1977
NCT04479644,sponsor_1978
NCT04479631,sponsor_1977
NCT04479631,sponsor_1978
NCT04391881,sponsor_62
NCT04439071,sponsor_1979
NCT04360837,sponsor_1066
NCT04360837,sponsor_1980
NCT04360837,sponsor_1981
NCT04493359,sponsor_110
NCT04535856,sponsor_1982
NCT04535856,sponsor_1983
NCT04535856,sponsor_791
NCT04399109,sponsor_1984
NCT04399109,sponsor_1985
NCT04399109,sponsor_782
NCT04399109,sponsor_1986
NCT04399109,sponsor_1987
NCT04556565,sponsor_1988
NCT04556565,sponsor_1133
NCT04556565,sponsor_323
NCT04556565,sponsor_1989
NCT04556565,sponsor_1990
NCT04556565,sponsor_1991
NCT04556565,sponsor_1992
NCT04556565,sponsor_1993
NCT04556565,sponsor_1994
NCT04556565,sponsor_1667
NCT04556565,sponsor_698
NCT04556565,sponsor_809
NCT04556565,sponsor_1995
NCT04556565,sponsor_1827
NCT04556565,sponsor_1996
NCT04556565,sponsor_1997
NCT04556565,sponsor_1998
NCT04556565,sponsor_1669
NCT04556565,sponsor_1999
NCT04556565,sponsor_2000
NCT04556565,sponsor_2001
NCT04556565,sponsor_2002
NCT04556565,sponsor_2003
NCT04466462,sponsor_583
NCT04344548,sponsor_43
NCT04344548,sponsor_2004
NCT04409834,sponsor_2005
NCT04334460,sponsor_2006
NCT04334460,sponsor_2007
NCT04442048,sponsor_2008
NCT04442048,sponsor_2009
NCT04442048,sponsor_2010
NCT04442048,sponsor_2011
NCT04442048,sponsor_2012
NCT04442048,sponsor_2013
NCT04442048,sponsor_2014
NCT04378712,sponsor_1200
NCT04390022,sponsor_2015
NCT04390022,sponsor_696
NCT04426292,sponsor_1319
NCT04423640,sponsor_1921
NCT04423640,sponsor_766
NCT04341441,sponsor_1891
NCT04403269,sponsor_341
NCT04555005,sponsor_2016
NCT04555005,sponsor_2017
NCT04445389,sponsor_2018
NCT04537975,sponsor_2019
NCT04418557,sponsor_1544
NCT04418557,sponsor_2020
NCT04418557,sponsor_874
NCT04418557,sponsor_2021
NCT04418557,sponsor_1543
NCT04351919,sponsor_1911
NCT04351919,sponsor_1847
NCT04351919,sponsor_1611
NCT04405570,sponsor_2022
NCT04357457,sponsor_2
NCT04357457,sponsor_2023
NCT04493242,sponsor_2024
NCT04551378,sponsor_761
NCT04551378,sponsor_292
NCT04359303,sponsor_2025
NCT04359303,sponsor_2026
NCT04359303,sponsor_2027
NCT04382950,sponsor_218
NCT04366245,sponsor_2028
NCT04435015,sponsor_71
NCT04435015,sponsor_2029
NCT04526977,sponsor_2030
NCT04490486,sponsor_2031
NCT04490486,sponsor_1637
NCT04336384,sponsor_383
NCT04336384,sponsor_2032
NCT04336384,sponsor_2033
NCT04336384,sponsor_2034
NCT04336384,sponsor_2035
NCT04336384,sponsor_2036
NCT04336384,sponsor_2037
NCT04336384,sponsor_2038
NCT04336384,sponsor_2039
NCT04336384,sponsor_2040
NCT04336384,sponsor_2041
NCT04336384,sponsor_2042
NCT04336384,sponsor_2043
NCT04336384,sponsor_2044
NCT04336384,sponsor_2045
NCT04500600,sponsor_761
NCT04500600,sponsor_292
NCT04355494,sponsor_2046
NCT04369365,sponsor_2047
NCT04369365,sponsor_631
NCT04473157,sponsor_144
NCT04443140,sponsor_2048
NCT04485364,sponsor_1560
NCT04485364,sponsor_341
NCT04485364,sponsor_1729
NCT04338100,sponsor_1052
NCT04341766,sponsor_797
NCT04492514,sponsor_2049
NCT04492514,sponsor_1690
NCT04492514,sponsor_547
NCT04516564,sponsor_2050
NCT04516564,sponsor_2051
NCT04409886,sponsor_2052
NCT04408183,sponsor_2053
NCT04416347,sponsor_2054
NCT04416347,sponsor_503
NCT04350086,sponsor_1269
NCT04492228,sponsor_2055
NCT04391400,sponsor_2056
NCT04355481,sponsor_2
NCT04475211,sponsor_915
NCT04320017,sponsor_1910
NCT04352959,sponsor_2057
NCT04352959,sponsor_628
NCT04352959,sponsor_383
NCT04352959,sponsor_875
NCT04366323,sponsor_2028
NCT04466371,sponsor_2058
NCT04439045,sponsor_530
NCT04439045,sponsor_2059
NCT04439045,sponsor_2060
NCT04439045,sponsor_2061
NCT04457609,sponsor_1190
NCT04433949,sponsor_492
NCT04399980,sponsor_874
NCT04399980,sponsor_1690
NCT04344938,sponsor_106
NCT04344938,sponsor_2062
NCT04427878,sponsor_898
NCT04453501,sponsor_2063
NCT04510662,sponsor_2064
NCT04510662,sponsor_753
NCT04510662,sponsor_2065
NCT04360486,sponsor_2066
NCT04432779,sponsor_2067
NCT04432779,sponsor_2068
NCT04432779,sponsor_2069
NCT04527471,sponsor_2070
NCT04527471,sponsor_2071
NCT04412278,sponsor_2072
NCT04378244,sponsor_2073
NCT04509713,sponsor_2074
NCT04509713,sponsor_2075
NCT04509713,sponsor_2076
NCT04509713,sponsor_2077
NCT04471649,sponsor_9
NCT04399889,sponsor_2078
NCT04399889,sponsor_2079
NCT04399889,sponsor_381
NCT04525417,sponsor_2080
NCT04414657,sponsor_2081
NCT04414657,sponsor_210
NCT04459689,sponsor_896
NCT04351191,sponsor_2082
NCT04351191,sponsor_2083
NCT04351191,sponsor_2084
NCT04351191,sponsor_2085
NCT04359329,sponsor_2086
NCT04359329,sponsor_1090
NCT04457570,sponsor_875
NCT04471636,sponsor_781
NCT04471636,sponsor_2087
NCT04471636,sponsor_393
NCT04333914,sponsor_1776
NCT04347694,sponsor_631
NCT04527211,sponsor_2088
NCT04447144,sponsor_62
NCT04477473,sponsor_15
NCT04321265,sponsor_527
NCT04465513,sponsor_2089
NCT04465513,sponsor_2090
NCT04388709,sponsor_860
NCT04388709,sponsor_763
NCT04433039,sponsor_887
NCT04415879,sponsor_874
NCT04490850,sponsor_293
NCT04490850,sponsor_2091
NCT04490850,sponsor_2092
NCT04490850,sponsor_2093
NCT04490850,sponsor_2094
NCT04490850,sponsor_2095
NCT04490850,sponsor_2096
NCT04330300,sponsor_2097
NCT04401085,sponsor_1702
NCT04401085,sponsor_1703
NCT04401085,sponsor_2098
NCT04401085,sponsor_1704
NCT04401085,sponsor_2099
NCT04401085,sponsor_2100
NCT04401085,sponsor_2101
NCT04401085,sponsor_2102
NCT04401085,sponsor_1705
NCT04401085,sponsor_1252
NCT04401085,sponsor_1253
NCT04401085,sponsor_1706
NCT04401085,sponsor_2103
NCT04401085,sponsor_2104
NCT04401085,sponsor_1707
NCT04401085,sponsor_2105
NCT04401085,sponsor_2106
NCT04401085,sponsor_2107
NCT04400929,sponsor_184
NCT04409847,sponsor_1916
NCT04409847,sponsor_834
NCT04492371,sponsor_2108
NCT04492371,sponsor_2109
NCT04371354,sponsor_1022
NCT04446338,sponsor_202
NCT04446338,sponsor_2110
NCT04441684,sponsor_360
NCT04361591,sponsor_697
NCT04361591,sponsor_2111
NCT04370171,sponsor_360
NCT04365153,sponsor_874
NCT04365153,sponsor_395
NCT04358406,sponsor_2112
NCT04331574,sponsor_2113
NCT04473547,sponsor_442
NCT04327206,sponsor_2114
NCT04327206,sponsor_2115
NCT04377490,sponsor_910
NCT04419610,sponsor_74
NCT04347382,sponsor_1785
NCT04347382,sponsor_1787
NCT04389294,sponsor_2116
NCT04424992,sponsor_1020
NCT04368351,sponsor_1288
NCT04426006,sponsor_2117
NCT04345406,sponsor_9
NCT04391829,sponsor_1319
NCT04374422,sponsor_13
NCT04460664,sponsor_2118
NCT04391101,sponsor_2119
NCT04391101,sponsor_2120
NCT04391101,sponsor_2121
NCT04391101,sponsor_2122
NCT04391101,sponsor_2123
NCT04391101,sponsor_2124
NCT04391101,sponsor_2125
NCT04391101,sponsor_2126
NCT04443712,sponsor_2127
NCT04443712,sponsor_144
NCT04413864,sponsor_2
NCT04346342,sponsor_1316
NCT04382846,sponsor_9
NCT04468412,sponsor_449
NCT04468412,sponsor_2128
NCT04372082,sponsor_915
NCT04372082,sponsor_2129
NCT04445623,sponsor_1321
NCT04445623,sponsor_1014
NCT04401540,sponsor_2130
NCT04401540,sponsor_2131
NCT04508556,sponsor_2132
NCT04508556,sponsor_2133
NCT04508556,sponsor_2134
NCT04409899,sponsor_2135
NCT04326790,sponsor_774
NCT04506632,sponsor_1594
NCT04506632,sponsor_2136
NCT04412317,sponsor_797
NCT04412317,sponsor_798
NCT04412317,sponsor_799
NCT04412317,sponsor_2137
NCT04412317,sponsor_801
NCT04382040,sponsor_2138
NCT04491240,sponsor_2139
NCT04491240,sponsor_2140
NCT04491240,sponsor_2141
NCT04397380,sponsor_2142
NCT04339712,sponsor_1701
NCT04381286,sponsor_383
NCT04375176,sponsor_1537
NCT04444609,sponsor_74
NCT04444609,sponsor_2143
NCT04444609,sponsor_1075
NCT04444609,sponsor_2144
NCT04365439,sponsor_2145
NCT04365439,sponsor_1148
NCT04351503,sponsor_552
NCT04351503,sponsor_2146
NCT04351503,sponsor_2147
NCT04351503,sponsor_2148
NCT04468646,sponsor_2149
NCT04468646,sponsor_1551
NCT04468646,sponsor_2150
NCT04468646,sponsor_1550
NCT04334512,sponsor_2151
NCT04334512,sponsor_2152
NCT04526769,sponsor_100
NCT04331054,sponsor_2
NCT04540484,sponsor_2153
NCT04540484,sponsor_2154
NCT04540484,sponsor_2155
NCT04540484,sponsor_2156
NCT04472052,sponsor_202
NCT04335552,sponsor_381
NCT04416334,sponsor_1571
NCT04416334,sponsor_2157
NCT04416334,sponsor_2158
NCT04416334,sponsor_2159
NCT04416334,sponsor_2160
NCT04362995,sponsor_2161
NCT04355702,sponsor_383
NCT04463849,sponsor_1014
NCT04463849,sponsor_2162
NCT04422691,sponsor_1852
NCT04422691,sponsor_1851
NCT04422691,sponsor_2163
NCT04422691,sponsor_2164
NCT04422691,sponsor_1280
NCT04422691,sponsor_2165
NCT04422691,sponsor_1279
NCT04422691,sponsor_2166
NCT04422691,sponsor_1849
NCT04328961,sponsor_1368
NCT04328961,sponsor_992
NCT04472585,sponsor_1785
NCT04472585,sponsor_1787
NCT04461379,sponsor_831
NCT04392973,sponsor_219
NCT04357782,sponsor_2167
NCT04357782,sponsor_2168
NCT04346212,sponsor_2169
NCT04346212,sponsor_2170
NCT04516850,sponsor_1144
NCT04516850,sponsor_2171
NCT04516850,sponsor_2172
NCT04516850,sponsor_1145
NCT04556318,sponsor_2173
NCT04292964,sponsor_2174
NCT04372199,sponsor_136
NCT04532372,sponsor_1173
NCT04532372,sponsor_292
NCT04487769,sponsor_1316
NCT04487769,sponsor_2175
NCT04487769,sponsor_2176
NCT04487769,sponsor_2177
NCT04487769,sponsor_1317
NCT04425733,sponsor_1149
NCT04517695,sponsor_234
NCT04552340,sponsor_172
NCT04356495,sponsor_362
NCT04356495,sponsor_2178
NCT04410510,sponsor_46
NCT04410510,sponsor_44
NCT04344249,sponsor_1023
NCT04350450,sponsor_738
NCT04337346,sponsor_525
NCT04375670,sponsor_2
NCT04375670,sponsor_2179
NCT04438941,sponsor_360
NCT04506528,sponsor_845
NCT04506528,sponsor_292
NCT04405999,sponsor_2180
NCT04554992,sponsor_641
NCT04374071,sponsor_1891
NCT04450004,sponsor_2181
NCT04498442,sponsor_484
NCT04517396,sponsor_528
NCT04517396,sponsor_1557
NCT04522037,sponsor_875
NCT04384406,sponsor_383
NCT04385160,sponsor_2182
NCT04385160,sponsor_2183
NCT04395781,sponsor_183
NCT04395781,sponsor_2184
NCT04395781,sponsor_2185
NCT04395781,sponsor_2186
NCT04395781,sponsor_2187
NCT04395781,sponsor_185
NCT04395781,sponsor_2188
NCT04395781,sponsor_2189
NCT04395781,sponsor_2190
NCT04395781,sponsor_2191
NCT04395781,sponsor_2192
NCT04395781,sponsor_2193
NCT04395781,sponsor_603
NCT04395781,sponsor_2194
NCT04395781,sponsor_2195
NCT04395781,sponsor_2196
NCT04395781,sponsor_2197
NCT04361123,sponsor_2198
NCT04361123,sponsor_1734
NCT04408339,sponsor_519
NCT04408339,sponsor_2199
NCT04408339,sponsor_2200
NCT04554251,sponsor_106
NCT04361604,sponsor_2
NCT04395807,sponsor_2201
NCT04395807,sponsor_563
NCT04355624,sponsor_898
NCT04406493,sponsor_2202
NCT04397900,sponsor_2203
NCT04438993,sponsor_2204
NCT04328012,sponsor_1494
NCT04328012,sponsor_2205
NCT04328012,sponsor_2206
NCT04495842,sponsor_2207
NCT04359927,sponsor_697
NCT04435587,sponsor_1318
NCT04366791,sponsor_492
NCT04384042,sponsor_2208
NCT04384042,sponsor_2209
NCT04384042,sponsor_2210
NCT04384042,sponsor_2194
NCT04384042,sponsor_2211
NCT04384042,sponsor_2212
NCT04384042,sponsor_2213
NCT04384042,sponsor_2214
NCT04384042,sponsor_2215
NCT04384042,sponsor_2216
NCT04384042,sponsor_2217
NCT04384042,sponsor_2218
NCT04384042,sponsor_2219
NCT04384042,sponsor_2220
NCT04384042,sponsor_2221
NCT04384042,sponsor_2222
NCT04384042,sponsor_2223
NCT04384042,sponsor_2224
NCT04390165,sponsor_2208
NCT04390165,sponsor_2209
NCT04390165,sponsor_2210
NCT04390165,sponsor_2194
NCT04390165,sponsor_2211
NCT04390165,sponsor_2212
NCT04390165,sponsor_2213
NCT04390165,sponsor_2214
NCT04390165,sponsor_2215
NCT04390165,sponsor_2216
NCT04390165,sponsor_2217
NCT04390165,sponsor_2218
NCT04390165,sponsor_2219
NCT04390165,sponsor_2220
NCT04390165,sponsor_2221
NCT04390165,sponsor_2222
NCT04390165,sponsor_2223
NCT04390165,sponsor_2224
NCT04369066,sponsor_2225
NCT04366986,sponsor_2226
NCT04366986,sponsor_67
NCT04455958,sponsor_768
NCT04455958,sponsor_767
NCT04470427,sponsor_2227
NCT04470427,sponsor_1048
NCT04470427,sponsor_270
NCT04357366,sponsor_1701
NCT04452682,sponsor_442
NCT04372680,sponsor_223
NCT04412031,sponsor_875
NCT04400799,sponsor_210
NCT04400799,sponsor_1792
NCT04400799,sponsor_15
NCT04400799,sponsor_2228
NCT04400799,sponsor_552
NCT04400799,sponsor_1145
NCT04400799,sponsor_2229
NCT04346420,sponsor_212
NCT04341792,sponsor_915
NCT04424017,sponsor_2230
NCT04424017,sponsor_62
NCT04424017,sponsor_2231
NCT04424017,sponsor_2232
NCT04477993,sponsor_2233
NCT04477993,sponsor_173
NCT04540419,sponsor_2234
NCT04540419,sponsor_1061
NCT04401410,sponsor_1969
NCT04401410,sponsor_1970
NCT04401410,sponsor_641
NCT04401410,sponsor_2235
NCT04407286,sponsor_2236
NCT04407286,sponsor_2237
NCT04326075,sponsor_222
NCT04344561,sponsor_3
NCT04386395,sponsor_579
NCT04347226,sponsor_2238
NCT04347226,sponsor_195
NCT04347226,sponsor_105
NCT04399681,sponsor_525
NCT04365517,sponsor_1014
NCT04408365,sponsor_1054
NCT04408365,sponsor_2239
NCT04510012,sponsor_1792
NCT04510012,sponsor_2240
NCT04476589,sponsor_66
NCT04416100,sponsor_637
NCT04367207,sponsor_863
NCT04367207,sponsor_908
NCT04348461,sponsor_1132
NCT04348461,sponsor_2241
NCT04348461,sponsor_1996
NCT04348461,sponsor_2015
NCT04348461,sponsor_2242
NCT04348461,sponsor_2243
NCT04348461,sponsor_2244
NCT04432922,sponsor_797
NCT04357860,sponsor_2245
NCT04357860,sponsor_2246
NCT04357860,sponsor_2247
NCT04412057,sponsor_2248
NCT04412057,sponsor_2249
NCT04525404,sponsor_167
NCT04525404,sponsor_2250
NCT04422444,sponsor_380
NCT04344184,sponsor_1782
NCT04338698,sponsor_2251
NCT04338698,sponsor_1550
NCT04405544,sponsor_2252
NCT04420247,sponsor_2253
NCT04311697,sponsor_2254
NCT04311697,sponsor_2255
NCT04311697,sponsor_2256
NCT04511780,sponsor_216
NCT04354441,sponsor_2257
NCT04354766,sponsor_875
NCT04354766,sponsor_2258
NCT04381273,sponsor_2259
NCT04502667,sponsor_1921
NCT04502667,sponsor_1922
NCT04502667,sponsor_410
NCT04467931,sponsor_277
NCT04467931,sponsor_2260
NCT04467931,sponsor_528
NCT04467931,sponsor_736
NCT04467931,sponsor_524
NCT04467931,sponsor_2261
NCT04467931,sponsor_491
NCT04467931,sponsor_2262
NCT04467931,sponsor_2263
NCT04467931,sponsor_105
NCT04467931,sponsor_2264
NCT04422873,sponsor_2265
NCT04422873,sponsor_2266
NCT04422873,sponsor_2267
NCT04454333,sponsor_2268
NCT04405076,sponsor_2227
NCT04405076,sponsor_1048
NCT04431310,sponsor_494
NCT04431310,sponsor_445
NCT04431310,sponsor_2269
NCT04407143,sponsor_2270
NCT04525716,sponsor_198
NCT04349982,sponsor_1208
NCT04480398,sponsor_1384
NCT04480398,sponsor_1412
NCT04480398,sponsor_1385
NCT04378829,sponsor_2271
NCT04366063,sponsor_2272
NCT04366063,sponsor_1219
NCT04366063,sponsor_254
NCT04369599,sponsor_492
NCT04369599,sponsor_2273
NCT04369599,sponsor_2274
NCT04346667,sponsor_2082
NCT04346667,sponsor_2083
NCT04346667,sponsor_95
NCT04346667,sponsor_2085
NCT04346667,sponsor_2275
NCT04346667,sponsor_67
NCT04530617,sponsor_278
NCT04530617,sponsor_280
NCT04530617,sponsor_2276
NCT04530617,sponsor_281
NCT04385901,sponsor_1893
NCT04492202,sponsor_2277
NCT04342806,sponsor_381
NCT04342806,sponsor_143
NCT04361253,sponsor_258
NCT04379492,sponsor_644
NCT04365764,sponsor_1910
NCT04365764,sponsor_1909
NCT04365764,sponsor_2278
NCT04365764,sponsor_1545
NCT04367545,sponsor_599
NCT04434118,sponsor_2279
NCT04394429,sponsor_360
NCT04383613,sponsor_299
NCT04383613,sponsor_624
NCT04383613,sponsor_2280
NCT04383613,sponsor_2281
NCT04383613,sponsor_530
NCT04383613,sponsor_2282
NCT04556513,sponsor_1582
NCT04530357,sponsor_2283
NCT04530357,sponsor_2284
NCT04534569,sponsor_1487
NCT04475588,sponsor_2285
NCT04513314,sponsor_1637
NCT04504877,sponsor_110
NCT04360759,sponsor_863
NCT04278963,sponsor_2286
NCT04480411,sponsor_68
NCT04380935,sponsor_1190
NCT04380935,sponsor_2287
NCT04380935,sponsor_2288
NCT04483973,sponsor_2289
NCT04351854,sponsor_2290
NCT04484025,sponsor_2289
NCT04356482,sponsor_1541
NCT04356482,sponsor_2291
NCT04356482,sponsor_2292
NCT04356482,sponsor_2293
NCT04356482,sponsor_2294
NCT04356482,sponsor_2295
NCT04356482,sponsor_2296
NCT04412304,sponsor_198
NCT04389450,sponsor_2297
NCT04303507,sponsor_445
NCT04345419,sponsor_9
NCT04475068,sponsor_2298
NCT04475068,sponsor_2299
NCT04382417,sponsor_2300
NCT04361526,sponsor_2301
NCT04361526,sponsor_697
NCT04407468,sponsor_2302
NCT04407468,sponsor_283
NCT04399603,sponsor_74
NCT04347941,sponsor_2303
NCT04381338,sponsor_1073
NCT04381338,sponsor_2304
NCT04381338,sponsor_2305
NCT04381338,sponsor_2306
NCT04381338,sponsor_2307
NCT04381338,sponsor_2308
NCT04381338,sponsor_2309
NCT04381338,sponsor_2310
NCT04381338,sponsor_2311
NCT04381338,sponsor_2312
NCT04496128,sponsor_474
NCT04391738,sponsor_915
NCT04365595,sponsor_210
NCT04453982,sponsor_2313
NCT04453982,sponsor_375
NCT04453982,sponsor_2280
NCT04453982,sponsor_1192
NCT04453969,sponsor_2313
NCT04453969,sponsor_375
NCT04453969,sponsor_2280
NCT04453969,sponsor_1192
NCT04371692,sponsor_915
NCT04371692,sponsor_2314
NCT04407390,sponsor_1159
NCT04407390,sponsor_806
NCT04407390,sponsor_2315
NCT04466098,sponsor_102
NCT04496245,sponsor_1678
NCT04496245,sponsor_2316
NCT04496245,sponsor_2317
NCT04496245,sponsor_2318
NCT04496245,sponsor_2319
NCT04496245,sponsor_2320
NCT04411602,sponsor_1784
NCT04497311,sponsor_2321
NCT04497311,sponsor_2322
NCT04497311,sponsor_919
NCT04392388,sponsor_842
NCT04435522,sponsor_1362
NCT04460534,sponsor_2323
NCT04373109,sponsor_2324
NCT04373109,sponsor_210
NCT04359693,sponsor_915
NCT04398147,sponsor_1061
NCT04398147,sponsor_1350
NCT04398147,sponsor_2325
NCT04340479,sponsor_253
NCT04558645,sponsor_2326
NCT04537663,sponsor_689
NCT04463823,sponsor_1003
NCT04414267,sponsor_1701
NCT04408014,sponsor_225
NCT04430608,sponsor_494
NCT04360733,sponsor_2327
NCT04391179,sponsor_99
NCT04320472,sponsor_2328
NCT04535128,sponsor_258
NCT04535128,sponsor_195
NCT04535128,sponsor_253
NCT04535128,sponsor_2329
NCT04535128,sponsor_484
NCT04535128,sponsor_2330
NCT04362930,sponsor_2
NCT04434261,sponsor_2331
NCT04430322,sponsor_1366
NCT04365985,sponsor_1531
NCT04393974,sponsor_74
NCT04405726,sponsor_360
NCT04420637,sponsor_1208
NCT04437940,sponsor_13
NCT04369469,sponsor_2046
NCT04272710,sponsor_2174
NCT04339998,sponsor_100
NCT04449094,sponsor_898
NCT04396197,sponsor_2332
NCT04357418,sponsor_2333
NCT04401163,sponsor_535
NCT04357028,sponsor_1216
NCT04388618,sponsor_941
NCT04395833,sponsor_2334
NCT04435080,sponsor_1193
NCT04359706,sponsor_915
NCT04433988,sponsor_2279
NCT04466839,sponsor_223
NCT04542941,sponsor_2335
NCT04542941,sponsor_2336
NCT04542941,sponsor_2337
NCT04542941,sponsor_2338
NCT04542941,sponsor_2339
NCT04346329,sponsor_43
NCT04346329,sponsor_2004
NCT04335032,sponsor_2340
NCT04460443,sponsor_9
NCT04393402,sponsor_898
NCT04445402,sponsor_105
NCT04273763,sponsor_816
NCT04273763,sponsor_2341
NCT04405362,sponsor_915
NCT04456075,sponsor_2259
NCT04395755,sponsor_2055
NCT04371107,sponsor_910
NCT04429620,sponsor_1066
NCT04429620,sponsor_2342
NCT04379089,sponsor_474
NCT04379089,sponsor_277
NCT04379089,sponsor_3
NCT04447235,sponsor_2343
