covidtrialID,drugOMOPID
NCT04331795,45892531
NCT04331795,40241969
NCT04331795,35605744
NCT04331795,35604032
NCT04331795,44507676
NCT04331795,40167582
NCT04331795,1593457
NCT04331795,1314273
NCT04331795,794068
NCT04331795,42799711
NCT04331795,1396729
NCT04331795,1186087
NCT04331795,1119119
NCT04331795,40236987
NCT04331795,912263
NCT04331795,19080458
NCT04331795,1151789
NCT04331795,19041065
NCT04331795,937368
NCT04331795,35603563
NCT04331795,1594587
NCT04331795,45892883
NCT04331795,40161532
NCT04331795,4126018
NCT04331795,42904205
NCT04331795,1510627
NCT04331795,40244464
NCT04331795,3580721
NCT04331795,3580369
NCT04331795,1125315
NCT04331795,117748
NCT04331795,1112807
NCT04331795,4039581
NCT04331795,1125315
NCT04331795,4165029
NCT04331795,4029715
NCT04331795,4046792
NCT04356937,4314777
NCT04356937,4126018
NCT04356937,4029802
NCT04356937,40171288
NCT04356937,45879811
NCT04356937,4314777
NCT04356937,715764
NCT04356937,1912789
NCT04356937,3580744
NCT04356937,19020068
NCT04356937,1792515
NCT04356937,1777087
NCT04356937,1734104
NCT04427098,19071968
NCT04427098,1367571
NCT04427098,358034
NCT04427098,358034
NCT04350320,4082398
NCT04350320,1101554
NCT04350320,3186744
NCT04350320,7242
NCT04350320,42536107
NCT04350320,35807195
NCT04353037,37310583
NCT04353037,1777087
NCT04353037,4326195
NCT04353037,35940183
NCT04353037,4175001
NCT04353037,74091
NCT04353037,740275
NCT04353037,734275
NCT04353037,751347
NCT04353037,718122
NCT04353037,1326303
NCT04330300,439206
NCT04330300,4006168
NCT04429867,1777087
NCT04341038,950637
NCT04366245,4049795
NCT04357808,4314777
NCT04357808,40171288
NCT04357808,4236208
NCT04357808,1551099
NCT04384731,4305522
NCT04384731,19025274
NCT04335201,4145042
NCT04335201,1367571
NCT04335201,1310149
NCT04335201,42536226
NCT04335201,35807262
NCT04335201,4173442
NCT04335201,4236208
NCT04335201,38003144
NCT04335201,19025274
NCT04261426,19117912
NCT04432103,413266
NCT04252664,4049795
NCT04252664,429709
NCT04389710,4239521
NCT04361214,45767456
NCT04361214,1101898
NCT04361214,1305058
NCT04343768,1777087
NCT04343768,173817
NCT04352946,21604887
NCT04352946,1777087
NCT04352946,19135791
NCT04352946,21604686
NCT04352946,35807386
NCT04352946,4179011
NCT04352946,19037833
NCT04352946,42899779
NCT04352946,35807197
NCT04352946,42536017
NCT04352946,4162322
NCT04352946,1792515
NCT04424056,35807404
NCT04424056,21601607
NCT04424056,37204991
NCT04424056,21601607
NCT04424056,140641
NCT04280705,19052489
NCT04280705,4325686
NCT04437693,1777087
NCT04437693,4035974
NCT04437693,74091
NCT04437693,740275
NCT04437693,734275
NCT04437693,751347
NCT04437693,718122
NCT04437693,19135791
NCT04437693,4270732
NCT04437693,4323636
NCT04437693,35807386
NCT04437693,21604686
NCT04437693,4023811
NCT04437693,35940183
NCT04260594,19025274
NCT04260594,19052489
NCT04260594,358034
NCT04260594,4056822
NCT04260594,4287548
NCT04260594,4194767
NCT04260594,45768802
NCT04332666,19006871
NCT04421508,4148887
NCT04421508,19020068
NCT04421508,1361711
NCT04421508,403734
NCT04421508,989878
NCT04421508,951279
NCT04421508,917006
NCT04421508,1711759
NCT04361526,358034
NCT04361526,40171288
NCT04340557,42539487
NCT04340557,4253605
NCT04381962,4323636
NCT04381962,1734104
NCT04381962,4261107
NCT04381962,4240901
NCT04381962,17505
NCT04381962,174694
NCT04381962,1702911
NCT04381962,19070251
NCT04381962,21604709
NCT04381962,42899779
NCT04381962,1777087
NCT04381962,1792515
NCT04380701,429709
NCT04380701,35615249
NCT04380701,4242843
NCT04380701,4144375
NCT04380701,4008249
NCT04380701,413266
NCT04380701,429709
NCT04380701,35807237
NCT04380701,36311025
NCT04380701,1001419
NCT04380701,35807359
NCT04380701,40481408
NCT04380701,110364
NCT04380701,704053
NCT04380701,36309788
NCT04374149,2108712
NCT04374149,4314777
NCT04374149,21601607
NCT04374149,1551099
NCT04415086,4077953
NCT04415086,4008249
NCT04325633,1115008
NCT04338958,40244464
NCT04338958,36310369
NCT04338958,35807403
NCT04338958,4328107
NCT04338958,4163958
NCT04338958,40171288
NCT04338958,1114375
NCT04338958,21601607
NCT04338958,1792515
NCT04338958,1777087
NCT04338958,17184
NCT04273646,3186744
NCT04388683,45880431
NCT04388683,4253599
NCT04388683,19020994
NCT04388683,951279
NCT04388683,4299051
NCT04388683,44506752
NCT04388683,37018292
NCT04373707,35805046
NCT04369469,1314273
NCT04369469,1309188
NCT04369469,19117912
NCT04369469,356115
NCT04366063,3186744
NCT04374565,40171288
NCT04374565,44818461
NCT04374565,37499271
NCT04334148,1777087
NCT04334148,1792515
NCT04334148,1351461
NCT04334148,1335606
NCT04334148,1307542
NCT04334148,135486
NCT04334148,1353256
NCT04334148,1309944
NCT04334148,1370109
NCT04334148,997276
NCT04334148,40163615
NCT04334148,1362979
NCT04334148,1742253
NCT04334148,1797513
NCT04334148,1716903
NCT04334148,1734104
NCT04334148,36685474
NCT04429529,429709
NCT04429529,4008249
NCT04429529,413266
NCT04429529,722871
NCT04333251,4239521
NCT04390178,43012408
NCT04390178,21603907
NCT04377568,413266
NCT04394377,358034
NCT04394377,1322184
NCT04394377,40241186
NCT04394377,40163718
NCT04394377,4215532
NCT04394377,358034
NCT04394377,40241331
NCT04394377,35621782
NCT04394377,42539534
NCT04394377,931973
NCT04394377,985708
NCT04394377,1703653
NCT04394377,4306811
NCT04394377,1777417
NCT04394377,19035953
NCT04394377,74091
NCT04394377,734275
NCT04394377,740275
NCT04394377,1398039
NCT04377672,413266
NCT04407130,1784444
NCT04407130,1738521
NCT04407130,19071968
NCT04415060,443534
NCT04415060,753626
NCT04415060,1912789
NCT04415060,429709
NCT04415060,782043
NCT04386616,429709
NCT04386616,4253603
NCT04386616,723814
NCT04386616,4162563
NCT04336332,1777087
NCT04345861,797617
NCT04345861,715939
NCT04345861,777221
NCT04345861,19037833
NCT04345861,42536178
NCT04345861,35608073
NCT04401527,1167322
NCT04401527,1361711
NCT04401527,1383815
NCT04401527,1383925
NCT04401527,989878
NCT04401527,951279
NCT04401527,917006
NCT04401527,1711759
NCT04401527,35807195
NCT04392232,19025274
NCT04369365,429709
NCT04369365,437168
NCT04369365,1145379
NCT04369365,1237049
NCT04369365,4278527
NCT04336904,32765
NCT04336904,19052489
NCT04336904,19071968
NCT04326790,1101554
NCT04336748,1777087
NCT04382391,4140455
NCT04433910,429709
NCT04442230,1777087
NCT04442230,1792515
NCT04442230,4138659
NCT04442230,4024018
NCT04442230,21601607
NCT04442230,42536189
NCT04442230,915632
NCT04442230,42900474
NCT04442230,4253603
NCT04442230,35624433
NCT04442230,45880431
NCT04428073,37396891
NCT04428073,429709
NCT04428073,4253598
NCT04428073,19010482
NCT04428073,723814
NCT04428073,35804629
NCT04374942,21604887
NCT04374942,1777087
NCT04374942,19135791
NCT04374942,21604686
NCT04374942,35807386
NCT04374942,4179011
NCT04374942,19037833
NCT04374942,42899779
NCT04374942,35807197
NCT04374942,42536017
NCT04374942,4162322
NCT04374942,1792515
NCT04414098,19071968
NCT04414098,19052489
NCT04414098,40171288
NCT04414098,35804629
NCT04414098,40244464
NCT04414098,42070132
NCT04414098,45878743
NCT04315948,35625639
NCT04315948,35804629
NCT04315948,173817
NCT04315948,1777087
NCT04315948,42733868
NCT04315948,4083208
NCT04315948,1309944
NCT04315948,1101554
NCT04315948,1539403
NCT04315948,797617
NCT04315948,715939
NCT04315948,777221
NCT04315948,19037833
NCT04315948,45876157
NCT04368156,4140455
NCT04389450,43532185
NCT04412291,19052489
NCT04412291,1114375
NCT04412291,3580744
NCT04412291,35807449
NCT04412291,4253603
NCT04412291,426843
NCT04412291,3186744
NCT04412291,1551099
NCT04412291,2000019
NCT04412291,19117912
NCT04412291,41894956
NCT04405843,1784444
NCT04405843,1310149
NCT04405843,1360421
NCT04322396,1734104
NCT04322396,1777087
NCT04322396,1760616
NCT04322396,1326303
NCT04322396,4167861
NCT04428008,3580636
NCT04428008,36231296
NCT04428008,35807195
NCT04366960,358034
NCT04379479,4242843
NCT04422678,1304107
NCT04422678,19052489
NCT04373460,1777087
NCT04334629,117748
NCT04334629,1112807
NCT04334629,4080299
NCT04334629,37017208
NCT04334629,35807195
NCT04303299,35807195
NCT04303299,724252
NCT04438057,19117912
NCT04438057,19069049
NCT04438057,4016919
NCT04438057,1777087
NCT04438057,35807195
NCT04412668,45768802
NCT04412668,35807409
NCT04412668,4253603
NCT04412668,21601607
NCT04412668,1551099
NCT04416334,1101554
NCT04416334,2521993
NCT04416334,4077953
NCT04416399,429709
NCT04416399,939259
NCT04416399,723814
NCT04416399,429709
NCT04360122,4024511
NCT04360122,3186744
NCT04360122,4295112
NCT04360122,1167322
NCT04360122,1178663
NCT04360122,1101554
NCT04360122,3580738
NCT04361474,939259
NCT04361474,4306811
NCT04361474,4037956
NCT04361474,985708
NCT04361474,1703653
NCT04361474,1714277
NCT04361474,1704139
NCT04361474,17505
NCT04361474,714684
NCT04420988,413266
NCT04420988,4173442
NCT04420988,4126018
NCT04370288,905518
NCT04370288,3186744
NCT04370288,35807195
NCT04291729,19025274
NCT04291729,1748921
NCT04397523,413266
NCT04397523,4008249
NCT04347239,19006871
NCT04347239,1321341
NCT04347239,4148887
NCT04347239,1777087
NCT04347239,1792515
NCT04347239,40171288
NCT04347239,1114375
NCT04374552,21164742
NCT04374552,1362979
NCT04374552,1370109
NCT04374552,1351461
NCT04374552,1360421
NCT04374552,1335606
NCT04374552,135486
NCT04374552,794852
NCT04374552,135031
NCT04374552,36229345
NCT04374552,715997
NCT04374552,35629218
NCT04374552,739323
NCT04374552,1754994
NCT04374552,110364
NCT04374552,100056
NCT04374552,35629397
NCT04374552,700299
NCT04374552,17505
NCT04374552,174694
NCT04374552,1797513
NCT04374552,1742253
NCT04374552,1716903
NCT04374552,1777087
NCT04374552,421921
NCT04336254,4090378
NCT04420299,19071967
NCT04420299,1367571
NCT04257656,4049795
NCT04257656,429709
NCT04340544,19025274
NCT04340544,4008859
NCT04436471,4008249
NCT04436471,21601148
NCT04436471,4323272
NCT04436471,4242843
NCT04436471,724009
NCT04436471,4194767
NCT04436471,4132855
NCT04436471,19049038
NCT04321096,4194767
NCT04321096,43009043
NCT04335084,1777087
NCT04397510,1367571
NCT04411433,19052489
NCT04411433,32765
NCT04411433,443371
NCT04328441,4173939
NCT04328441,4224323
NCT04328441,44808392
NCT04322682,1101554
NCT04361253,4140762
NCT04414267,4224323
NCT04414267,44808392
NCT04414267,1551099
NCT04396067,38003144
NCT04396067,4092441
NCT04396067,1501761
NCT04396067,19052489
NCT04396067,4194767
NCT04396067,4306841
NCT04396067,4236208
NCT04396067,4000161
NCT04396067,708298
NCT04396067,1154029
NCT04396067,989878
NCT04388826,1101554
NCT04388826,4049795
NCT04388826,35941093
NCT04388826,19052489
NCT04338828,19025274
NCT04332107,4323636
NCT04332107,1777087
NCT04332107,1715472
NCT04332107,1310149
NCT04332107,40163541
NCT04379076,4295112
NCT04379076,4126018
NCT04379076,4132855
NCT04384497,43012408
NCT04368728,4236188
NCT04368728,46273124
NCT04368728,723814
NCT04368728,4225264
NCT04368728,4008249
NCT04358809,4008249
NCT04358809,4295112
NCT04358809,37396891
NCT04358809,4242843
NCT04358809,4300185
NCT04358809,21601607
NCT04358809,413266
NCT04355767,413266
NCT04363827,3580738
NCT04363827,1777087
NCT04363827,1792515
NCT04363827,724252
NCT04363827,1326303
NCT04363827,4172015
NCT04363827,4186908
NCT04363827,19010482
NCT04363827,113571
NCT04363827,429709
NCT04363827,37311061
NCT04414618,19025274
NCT04414618,4311137
NCT04414618,42539534
NCT04414618,1310149
NCT04414618,43013024
NCT04414618,1322207
NCT04414618,40241331
NCT04414618,4191852
NCT04406246,1715315
NCT04367168,1101554
NCT04395768,1777087
NCT04395768,1734104
NCT04395768,439787
NCT04395768,19018544
NCT04395768,1792515
NCT04395768,4049795
NCT04395768,766814
NCT04395768,1309944
NCT04395768,1370109
NCT04345601,92898
NCT04398303,19019122
NCT04398303,92898
NCT04398303,1777087
NCT04398303,724048
NCT04358081,35807195
NCT04358081,37311061
NCT04358081,4236208
NCT04358081,4049795
NCT04358081,715764
NCT04372589,358034
NCT04372589,1367571
NCT04372589,36674433
NCT04344444,1734104
NCT04344444,1777087
NCT04442191,4008249
NCT04442191,4239521
NCT04442191,19006871
NCT04321278,1734104
NCT04321278,1777087
NCT04321278,19052489
NCT04381988,21604887
NCT04381988,1436678
NCT04381988,21604172
NCT04381988,19135791
NCT04381988,1309944
NCT04381988,1370109
NCT04381988,1362979
NCT04381988,1351461
NCT04381988,1360421
NCT04381988,135486
NCT04381988,4577261
NCT04315987,3186744
NCT04404218,19042819
NCT04404218,37018292
NCT04370834,40171288
NCT04370834,722871
NCT04370834,429709
NCT04370834,703439
NCT04370834,21601607
NCT04370834,1734104
NCT04370834,1792515
NCT04370834,1777087
NCT04427501,19025274
NCT04427501,722871
NCT04412772,40171288
NCT04412772,722871
NCT04412772,36310369
NCT04412772,35807403
NCT04412772,19052489
NCT04366271,19006871
NCT04366271,4083667
NCT04366271,133786
NCT04366271,1343916
NCT04366271,1321341
NCT04366271,1135766
NCT04366271,1507835
NCT04366271,4016919
NCT04366271,21601607
NCT04366271,4288455
NCT04366271,4246611
NCT04366271,35807195
NCT04366271,3580636
NCT04410354,35807195
NCT04410354,3039315
NCT04354805,794852
NCT04414631,45892906
NCT04414631,1002037
NCT04414631,429709
NCT04414631,40171288
NCT04414631,4332015
NCT04414631,35807195
NCT04414631,1777087
NCT04404426,4242843
NCT04404426,4024511
NCT04404426,1310317
NCT04345653,1792515
NCT04345653,1777087
NCT04346446,19006871
NCT04346446,4024511
NCT04389359,1777087
NCT04389359,1792515
NCT04389359,4236208
NCT04389359,1326303
NCT04389359,176634
NCT04389359,1309944
NCT04389359,1716903
NCT04389359,19010482
NCT04389359,19000498
NCT04389359,1750461
NCT04389359,1436678
NCT04358835,753626
NCT04390061,4125245
NCT04390061,38003144
NCT04390061,4236208
NCT04397497,4236208
NCT04397497,38003144
NCT04397497,4314777
NCT04397497,44818461
NCT04397497,35807449
NCT04397497,4253603
NCT04397497,412292
NCT04397497,3580739
NCT04397497,1114375
NCT04397497,1186087
NCT04397497,1151789
NCT04397497,19041065
NCT04397497,1119119
NCT04397497,42536143
NCT04397497,1310317
NCT04397497,19010482
NCT04397497,19014878
NCT04397497,190689
NCT04397497,1101898
NCT04397497,1305058
NCT04371640,19034726
NCT04371640,19052489
NCT04371640,35621782
NCT04371640,985708
NCT04371640,1714277
NCT04371640,1703653
NCT04371640,17505
NCT04371640,74091
NCT04371640,1763204
NCT04366089,36676594
NCT04408456,1777087
NCT04316377,1777087
NCT04344600,35941093
NCT04344600,4317974
NCT04350671,1777087
NCT04350671,173817
NCT04332991,1777087
NCT04332991,1792515
NCT04332991,19012922
NCT04332991,1309944
NCT04332991,997276
NCT04332991,1362979
NCT04332991,734275
NCT04332991,74091
NCT04332991,1370109
NCT04342689,1036157
NCT04342689,40171288
NCT04365231,1777087
NCT04365231,1792515
NCT04365231,1734104
NCT04365231,797617
NCT04365231,4303158
NCT04365231,715939
NCT04365231,43140766
NCT04365231,777221
NCT04365231,36236483
NCT04365231,19037833
NCT04365231,35608959
NCT04365231,40799016
NCT04365231,40744193
NCT04365231,1335606
NCT04365231,43134034
NCT04365231,35629332
NCT04365231,19069075
NCT04365231,1309944
NCT04365231,19133832
NCT04365231,40163618
NCT04365231,36309788
NCT04365231,36714741
NCT04365231,4323636
NCT04365231,35804384
NCT04365231,1705674
NCT04365231,36222212
NCT04365231,932196
NCT04365231,1101554
NCT04365231,1126557
NCT04365231,730548
NCT04365231,1558471
NCT04365231,732309
NCT04365231,1545958
NCT04365231,19010482
NCT04365231,1326303
NCT04365231,1539403
NCT04365231,4307387
NCT04365231,4261107
NCT04372979,413266
NCT04372979,4103791
NCT04374903,1777087
NCT04374903,1717327
NCT04374903,997276
NCT04374903,1326303
NCT04374903,4046883
NCT04374903,19010482
NCT04374903,1310149
NCT04374903,1754994
NCT04374903,1763204
NCT04374903,4167299
NCT04374903,74091
NCT04374903,1328165
NCT04374903,1307863
NCT04374903,1318137
NCT04374903,734275
NCT04374903,740275
NCT04374903,19071968
NCT04378920,43014193
NCT04378920,4236208
NCT04343651,4154694
NCT04363372,1717327
NCT04363372,997881
NCT04363372,1778262
NCT04345445,4310717
NCT04345445,722871
NCT04345445,35807403
NCT04346355,19025274
NCT04346355,4310717
NCT04346355,4236208
NCT04346355,45767983
NCT04346355,4319323
NCT04346355,19060985
NCT04395456,35807403
NCT04395456,45768802
NCT04395456,19117912
NCT04324073,1594587
NCT04333654,4172944
NCT04333654,21604887
NCT04333654,1777087
NCT04333654,723634
NCT04333654,4224913
NCT04365309,1112807
NCT04342221,4008859
NCT04342221,1777087
NCT04342221,1792515
NCT04342221,4098744
NCT04342221,4009409
NCT04342221,19071968
NCT04371523,4273629
NCT04371523,915632
NCT04371523,1777087
NCT04371523,1792515
NCT04371523,1101554
NCT04371523,4299658
NCT04371523,4302259
NCT04409327,1551099
NCT04409327,4165029
NCT04421664,1792515
NCT04421664,1777087
NCT04421664,19033634
NCT04421664,1711759
NCT04421664,19048037
NCT04421664,19000498
NCT04421664,4149946
NCT04421664,1309944
NCT04421664,1326303
NCT04421664,1362979
NCT04421664,135486
NCT04421664,1351461
NCT04421664,1370109
NCT04421664,1353256
NCT04421664,1742253
NCT04421664,1797513
NCT04421664,1716903
NCT04421664,1734104
NCT04421664,17505
NCT04421664,174694
NCT04421664,985708
NCT04421664,1703653
NCT04421664,21604686
NCT04421664,710062
NCT04421664,797617
NCT04421664,716968
NCT04421664,715939
NCT04421664,778268
NCT04421664,738156
NCT04421664,755695
NCT04421664,739138
NCT04421664,750982
NCT04421664,40222093
NCT04421664,74367
NCT04421664,766529
NCT04421664,739323
NCT04421664,19124477
NCT04421664,766814
NCT04421664,700299
NCT04421664,712615
NCT04421664,110364
NCT04421664,1140643
NCT04421664,1116031
NCT04421664,4273629
NCT04360876,19052489
NCT04360876,4325686
NCT04360876,430117
NCT04360876,4227745
NCT04360876,4021326
NCT04375397,42539534
NCT04375397,42800027
NCT04333914,35807322
NCT04333914,3580727
NCT04333914,35807398
NCT04333914,3580744
NCT04333914,35807449
NCT04333914,35807405
NCT04333914,45892628
NCT04333914,40171288
NCT04333914,722871
NCT04333914,21602224
NCT04333914,1760616
NCT04333914,1792515
NCT04333914,35200201
NCT04333914,1777087
NCT04333914,19000498
NCT04333914,42046283
NCT04333914,21604022
NCT04333914,45772372
NCT04333914,1541079
NCT04333914,1551099
NCT04333914,3186744
NCT04333914,414176
NCT04333914,21601607
NCT04333914,1734104
NCT04333914,21602224
NCT04311177,42539487
NCT04311177,4253605
NCT04311177,210873
NCT04311177,13675
NCT04311177,19049024
NCT04311177,1317967
NCT04351919,1777087
NCT04339816,4268147
NCT04339816,4310845
NCT04394182,4077953
NCT04394182,1329241
NCT04380688,19052489
NCT04380688,42539534
NCT04380688,35806052
NCT04380688,923645
NCT04380688,904453
NCT04380688,929887
NCT04380688,19039926
NCT04380688,911735
NCT04380688,948078
NCT04380688,21600047
NCT04380688,35807403
NCT04380688,35807208
NCT04380688,35807404
NCT04380688,35807303
NCT04390022,1784444
NCT04390022,4242843
NCT04390022,4075205
NCT04390022,4071835
NCT04390022,41907441
NCT04390022,42030031
NCT04390022,4072109
NCT04390022,4073748
NCT04390022,44791079
NCT04390022,1360421
NCT04390022,1309944
NCT04390022,1328165
NCT04390022,97025
NCT04390022,1307863
NCT04390022,17505
NCT04390022,174694
NCT04390022,1703653
NCT04390022,985708
NCT04390022,19010482
NCT04390022,950637
NCT04390022,1748921
NCT04390022,4287422
NCT04390022,4306811
NCT04390022,1310149
NCT04441385,37018292
NCT04441385,4049795
NCT04441385,1787101
NCT04441385,40217225
NCT04441385,19025274
NCT04340050,4239521
NCT04340050,4148887
NCT04340050,703439
NCT04376814,724358
NCT04376814,1748986
NCT04376814,1762711
NCT04376814,1799139
NCT04402840,40171288
NCT04402840,44818461
NCT04392713,46271778
NCT04252885,1748921
NCT04349592,35624411
NCT04349592,1711759
NCT04349592,724252
NCT04349592,1799139
NCT04349592,4194767
NCT04349592,19049024
NCT04349592,4008859
NCT04346199,19052489
NCT04346199,42539534
NCT04346199,35806052
NCT04346199,923645
NCT04346199,904453
NCT04346199,929887
NCT04346199,19039926
NCT04346199,911735
NCT04346199,948078
NCT04346199,21600047
NCT04346199,35807403
NCT04346199,35807208
NCT04346199,35807404
NCT04346199,35807303
NCT04401293,36674433
NCT04401293,358034
NCT04401293,1301025
NCT04401293,1367571
NCT04401293,42899447
NCT04401293,919681
NCT04401293,35807195
NCT04425538,356115
NCT04338906,21604887
NCT04338906,1777087
NCT04338906,1792515
NCT04318444,1777087
NCT04318444,4008859
NCT04390503,413266
NCT04390503,413266
NCT04390503,4008249
NCT04390503,4026588
NCT04315298,19052489
NCT04315298,3580744
NCT04315298,35807449
NCT04315298,4253603
NCT04315298,4195896
NCT04315298,41894956
NCT04315298,1777087
NCT04315298,42070132
NCT04315298,4242843
NCT04315298,37018292
NCT04315298,19006871
NCT04390217,4049795
NCT04390217,903643
NCT04390217,414176
NCT04390217,3800229
NCT04390217,44507865
NCT04348513,35807195
NCT04348513,21601607
NCT04348513,1343916
NCT04348513,1321341
NCT04348513,133772
NCT04348513,133786
NCT04348513,1135766
NCT04335071,4310717
NCT04335071,35807449
NCT04335071,19052489
NCT04366050,4049795
NCT04366050,1734104
NCT04366050,715764
NCT04366050,2108538
NCT04366050,19052489
NCT04366050,42539487
NCT04366050,963889
NCT04366050,4194767
NCT04366050,19049024
NCT04366050,1317967
NCT04366050,135004
NCT04366050,19124477
NCT04366050,46275719
NCT04375046,43534771
NCT04375046,21601823
NCT04375046,4295112
NCT04375046,723687
NCT04375046,764698
NCT04261270,1748921
NCT04347031,3580636
NCT04386252,35807436
NCT04386252,21601607
NCT04386252,4058857
NCT04432272,4239521
NCT04428268,1792515
NCT04428268,1777087
NCT04428268,40799016
NCT04428268,175131
NCT04428268,4325686
NCT04428268,19052489
NCT04428268,1153664
NCT04428268,1309944
NCT04428268,135486
NCT04428268,932196
NCT04428268,19037833
NCT04428268,1727223
NCT04407208,413266
NCT04360980,1101554
NCT04433013,4132855
NCT04433013,4242843
NCT04365153,4236208
NCT04365153,3186744
NCT04365153,1551099
NCT04365153,35807195
NCT04365153,19049228
NCT04365153,155231
NCT04365153,17184
NCT04346329,1792515
NCT04346329,1508439
NCT04346329,1309161
NCT04346329,44790311
NCT04331054,19025274
NCT04331054,4017294
NCT04331054,4278527
NCT04331054,1335606
NCT04331054,1351461
NCT04331054,35806481
NCT04380402,4201029
NCT04380402,4046883
NCT04380402,1101554
NCT04380402,19010482
NCT04380402,1326303
NCT04380402,190104
NCT04380402,4167299
NCT04380402,19071966
NCT04348435,35807195
NCT04348435,35941093
NCT04322773,426843
NCT04322773,3186744
NCT04322773,4253603
NCT04322773,21601607
NCT04322773,2000019
NCT04322773,19117912
NCT04322773,41894956
NCT04365985,1714319
NCT04365985,785649
NCT04365985,40171288
NCT04355026,19030493
NCT04355026,1777087
NCT04384458,1792515
NCT04384458,4194767
NCT04384458,19049024
NCT04384458,19018544
NCT04384458,4278527
NCT04384458,135486
NCT04384458,1309944
NCT04384458,1351461
NCT04384458,1353256
NCT04402866,37018292
NCT04402866,35806268
NCT04402866,35807404
NCT04402866,3580744
NCT04402866,35807449
NCT04402866,35807404
NCT04402866,2108712
NCT04402866,3186744
NCT04402866,1305058
NCT04402866,19010482
NCT04402866,190689
NCT04402866,950637
NCT04402866,1902805
NCT04402866,964339
NCT04402866,19014878
NCT04402866,1310317
NCT04402866,35941093
NCT04359680,757679
NCT04359680,3580636
NCT04359680,4140762
NCT04359680,35807195
NCT04359680,4236208
NCT04359680,4241216
NCT04359680,1500211
NCT04405310,19010309
NCT04405310,4178303
NCT04405310,19011034
NCT04405310,905518
NCT04286503,4295112
NCT04286503,43009071
NCT04286503,4403899
NCT04286503,173817
NCT04433546,4207279
NCT04433546,19052489
NCT04433546,4325686
NCT04433546,4194767
NCT04433546,4236208
NCT04335786,4253605
NCT04335786,35807195
NCT04335786,19049024
NCT04335786,1308842
NCT04335786,1317967
NCT04412018,1912789
NCT04351152,40217225
NCT04351152,44818461
NCT04351152,21602189
NCT04351152,21601607
NCT04351152,40100282
NCT04351152,1308432
NCT04351152,1777087
NCT04351152,1792515
NCT04363853,40171288
NCT04363853,4236208
NCT04363853,1541079
NCT04363853,19052489
NCT04340232,35807404
NCT04340232,42538051
NCT04340232,4029802
NCT04340232,44818461
NCT04340232,35807449
NCT04340232,4242843
NCT04340232,19014878
NCT04340232,19010482
NCT04340232,1777087
NCT04340232,1792515
NCT04340232,4314777
NCT04440007,19052489
NCT04440007,42539534
NCT04440007,36310369
NCT04440007,35807403
NCT04440007,4328107
NCT04440007,35807208
NCT04440007,35807404
NCT04440007,35807303
NCT04382950,43534771
NCT04382950,21601823
NCT04382950,4295112
NCT04382950,723687
NCT04382950,764698
NCT04382950,4092441
NCT04382950,1501761
NCT04292730,4049795
NCT04292730,715764
NCT04292730,19052489
NCT04367831,358034
NCT04367831,358034
NCT04367831,1367571
NCT04367831,19052489
NCT04367831,36674433
NCT04367831,358034
NCT04353206,413266
NCT04353206,1310149
NCT04441918,703439
NCT04441918,441207
NCT04441918,429709
NCT04441918,21601385
NCT04441918,1777087
NCT04441918,4080983
NCT04441918,439224
NCT04441918,4132855
NCT04441918,724082
NCT04441918,4117031
NCT04441918,35807195
NCT04441918,722871
NCT04441918,724126
NCT04441918,4328107
NCT04441918,42900474
NCT04438850,1310149
NCT04438850,1792515
NCT04438850,4125861
NCT04438850,1777087
NCT04437875,4008249
NCT04437875,21601148
NCT04437875,4323272
NCT04437875,4242843
NCT04437875,724009
NCT04437875,4194767
NCT04437875,4132855
NCT04437875,19049038
NCT04305106,4169347
NCT04305106,4226789
NCT04305106,44802883
NCT04305106,4145042
NCT04305106,35807487
NCT04305106,1397141
NCT04371822,35807195
NCT04371822,1360067
NCT04409834,358034
NCT04409834,40664842
NCT04409834,1112807
NCT04324489,724358
NCT04409483,173817
NCT04409483,1309944
NCT04409483,1101554
NCT04409483,1539403
NCT04409483,1592085
NCT04409483,35625639
NCT04392778,3186744
NCT04392778,4186908
NCT04361318,1777087
NCT04361318,1715315
NCT04342897,722871
NCT04330144,1777087
NCT04356508,4242843
NCT04353284,43532444
NCT04352465,4194767
NCT04352465,429709
NCT04417257,4273629
NCT04417257,4164034
NCT04417257,4236208
NCT04340349,1777087
NCT04340349,19030493
NCT04340349,4278527
NCT04340349,135486
NCT04340349,1309944
NCT04340349,1351461
NCT04340349,1353256
NCT04349371,42046283
NCT04349371,37017208
NCT04349371,4253603
NCT04405999,19030493
NCT04413838,19025274
NCT04413838,45892628
NCT04313127,429709
NCT04313127,21601607
NCT04313127,4077953
NCT04313127,42536188
NCT04313127,413266
NCT04313127,44783513
NCT04353518,19014878
NCT04353518,19010482
NCT04353518,190689
NCT04415151,3186744
NCT04415151,19014878
NCT04415151,19010482
NCT04415151,35807404
NCT04415151,4242843
NCT04415151,4029802
NCT04415151,40171288
NCT04415151,46237097
NCT04415151,1114375
NCT04415151,42539534
NCT04415151,1763204
NCT04415151,21601607
NCT04415151,1551099
NCT04415151,150627
NCT04415151,36444848
NCT04415151,19052489
NCT04372082,1777087
NCT04372082,19046291
NCT04372082,176634
NCT04372082,1358436
NCT04372082,797617
NCT04372082,715939
NCT04372082,777221
NCT04372082,19037833
NCT04372082,1328165
NCT04372082,711714
NCT04372082,74579
NCT04372082,1126557
NCT04372082,1145379
NCT04372082,1318853
