covidtrialID,conditionOMOPID
NCT04313127,4307793
NCT04313127,432791
NCT04313127,1399
NCT04313127,4332151
NCT04313127,432585
NCT04313127,45882797
NCT04313127,36716227
NCT04313127,138443
NCT04313127,37311061
NCT04346368,261326
NCT04346368,257315
NCT04346368,4116992
NCT04346368,42536486
NCT04346368,4299535
NCT04346368,4306137
NCT04346368,4170893
NCT04346368,1177324
NCT04346368,4030518
NCT04353518,437663
NCT04353518,37311061
NCT04353518,756039
NCT04353518,4299535
NCT04353518,4306137
NCT04353518,43529712
NCT04353518,411683
NCT04353518,4100982
NCT04353518,40589905
NCT04353518,441202
NCT04415151,4207899
NCT04415151,440417
NCT04415151,4153516
NCT04415151,43374
NCT04415151,4066212
NCT04415151,4079147
NCT04415151,4142985
NCT04415151,4299535
NCT04415151,4185135
NCT04415151,3045632
NCT04415151,4273391
NCT04415151,4012972
NCT04415151,43225
NCT04415151,4027381
NCT04415151,432602
NCT04415151,440029
NCT04415151,4204819
NCT04415151,443943
NCT04415151,4141802
NCT04415151,4215915
NCT04415151,4281232
NCT04415151,431447
NCT04415151,706376
NCT04415151,457659
NCT04415151,439777
NCT04415151,43530807
NCT04372082,4299535
NCT04372082,4043372
NCT04372082,43021965
NCT04372082,443611
NCT04372082,314664
NCT04372082,19499
NCT04372082,4264925
NCT04372082,378416
NCT04372082,4049014
NCT04372082,4171683
NCT04372082,318448
NCT04372082,4108819
NCT04401579,320073
NCT04401579,441541
NCT04401579,4299535
NCT04401579,4188824
NCT04401579,43530807
NCT04401579,37311061
NCT04401579,4141802
NCT04401579,4185573
NCT04401579,44012529
NCT04401579,140641
NCT04401579,35917477
NCT04401579,43531521
NCT04401579,4133004
NCT04401579,440417
NCT04401579,4153516
NCT04401579,412691
NCT04401579,432545
NCT04401579,32677
NCT04401579,703439
NCT04402957,4148702
NCT04402957,43530807
NCT04402957,4281232
NCT04402957,197494
NCT04402957,706376
NCT04402957,4195694
NCT04402957,1125443
NCT04402957,43739
NCT04402957,32207
NCT04402957,4299535
NCT04402957,36717536
NCT04402957,46271022
NCT04402957,4030518
NCT04402957,43020455
NCT04402957,4153516
NCT04402957,36308922
NCT04402957,4242843
NCT04402957,443783
NCT04402957,4026032
NCT04402957,35807484
NCT04402957,193782
NCT04402957,4199961
NCT04402957,4209097
NCT04402957,43021229
NCT04402957,45882909
NCT04402957,4216316
NCT04411680,4245042
NCT04411680,42593429
NCT04411680,317002
NCT04411680,45765456
NCT04411680,37311061
NCT04411680,4105297
NCT04411680,43021965
NCT04411680,36308802
NCT04411680,43021414
NCT04411680,4299535
NCT04411680,4185135
NCT04349228,37311061
NCT04349228,3170072
NCT04349228,45882797
NCT04349228,4245975
NCT04349228,380378
NCT04349228,4299535
NCT04349228,4185135
NCT04349228,140168
NCT04333225,703439
NCT04333225,40757139
NCT04333225,4061929
NCT04333225,137829
NCT04333225,440689
NCT04333225,435224
NCT04333225,43287
NCT04333225,4049014
NCT04333225,133835
NCT04333225,140168
NCT04333225,4264925
NCT04333225,43530807
NCT04333225,761559
NCT04333225,421254
NCT04333225,45878255
NCT04333225,4281232
NCT04333225,19499
NCT04333225,44012529
NCT04333225,433701
NCT04333225,4212698
NCT04333225,4299535
NCT04333225,4185135
NCT04333225,43021965
NCT04333225,4008859
NCT04333225,4214014
NCT04333225,4135823
NCT04333225,316139
NCT04333225,314664
NCT04333225,40759991
NCT04264858,261326
NCT04264858,4107655
NCT04354441,405062
NCT04354441,321042
NCT04354441,321588
NCT04354441,378416
NCT04354441,4171295
NCT04354441,37311061
NCT04345406,43530807
NCT04345406,45882797
NCT04400019,703439
NCT04400019,37311061
NCT04400019,4188824
NCT04400019,44784217
NCT04400019,378416
NCT04400019,45772124
NCT04400019,4267414
NCT04400019,321588
NCT04400019,316139
NCT04400019,4185932
NCT04400019,421254
NCT04400019,4203148
NCT04400019,380378
NCT04400019,4299535
NCT04400019,43021965
NCT04400019,4084407
NCT04400019,43225
NCT04331808,43021965
NCT04331808,4299535
NCT04331808,432545
NCT04331808,4321705
NCT04383002,432585
NCT04345692,4245975
NCT04345692,443612
NCT04345692,4299535
NCT04345692,4188824
NCT04345692,43530807
NCT04345692,45882797
NCT04345692,378416
NCT04345692,4032354
NCT04345692,4008859
NCT04346797,4299535
NCT04346797,4306137
NCT04346797,4137183
NCT04346797,132797
NCT04346797,762534
NCT04346797,43021965
NCT04346797,435849
NCT04383574,703439
NCT04383574,437663
NCT04383574,100357
NCT04383574,317009
NCT04383574,43530807
NCT04383574,4105886
NCT04383574,1399
NCT04383574,312437
NCT04383574,432791
NCT04383574,4079975
NCT04383574,435244
NCT04383574,44037
NCT04383574,4182582
NCT04383574,434621
NCT04383574,43374
NCT04383574,439392
NCT04383574,36308192
NCT04383574,380378
NCT04383574,377091
NCT04383574,4214703
NCT04383574,141253
NCT04383574,436954
NCT04383574,443883
NCT04383574,443783
NCT04389385,4236139
NCT04389385,4077727
NCT04389385,201965
NCT04389385,139902
NCT04389385,43021965
NCT04389385,255848
NCT04389385,4369
NCT04389385,4037323
NCT04389385,4063381
NCT04389385,194984
NCT04389385,258369
NCT04389385,4133004
NCT04389385,440417
NCT04389385,706376
NCT04389385,19499
NCT04389385,436033
NCT04389385,43225
NCT04389385,4299535
NCT04389385,4306137
NCT04389385,434005
NCT04389385,316866
NCT04344431,4299535
NCT04344431,36308817
NCT04344431,255848
NCT04344431,703439
NCT04344431,45882797
NCT04332835,4299535
NCT04332835,4185135
NCT04332835,40589905
NCT04332835,443392
NCT04332835,706376
NCT04332835,4296023
NCT04332835,443614
NCT04332835,4064161
NCT04332835,4099894
NCT04332835,434621
NCT04348474,43530807
NCT04348474,45882797
NCT04348474,378416
NCT04348474,40282772
NCT04348474,4299535
NCT04348474,4188824
NCT04381364,443432
NCT04381364,4299535
NCT04381364,4185135
NCT04381364,43021965
NCT04315896,441202
NCT04315896,4055225
NCT04315896,46271813
NCT04315896,4128228
NCT04425837,13983
NCT04425837,139902
NCT04425837,40589905
NCT04425837,4178303
NCT04425837,4163333
NCT04425837,43530807
NCT04425837,42870418
NCT04425837,4299535
NCT04383535,4299535
NCT04383535,4185135
NCT04383535,40589905
NCT04383535,255848
NCT04383535,37311061
NCT04329195,201965
NCT04329195,4195694
NCT04329195,4289933
NCT04329195,316866
NCT04329195,4326744
NCT04329195,195314
NCT04329195,4217246
NCT04393051,43021965
NCT04393051,4141802
NCT04393051,4281232
NCT04393051,197494
NCT04393051,4133004
NCT04393051,440417
NCT04393051,406959
NCT04393051,4141224
NCT04393051,4263947
NCT04393051,432545
NCT04393051,4299535
NCT04393051,4185135
NCT04392128,37311061
NCT04392128,756039
NCT04392128,4053677
NCT04392128,318459
NCT04392128,378416
NCT04392128,4032354
NCT04392128,4120445
NCT04359303,423424
NCT04359303,1177324
NCT04359303,4134596
NCT04359303,416546
NCT04359303,415228
NCT04359303,4299535
NCT04368377,4179955
NCT04368377,432585
NCT04368377,45882797
NCT04368377,4140465
NCT04368377,381316
NCT04368377,373503
NCT04368377,4123444
NCT04368377,32207
NCT04368377,418763
NCT04368377,42964
NCT04368377,4105886
NCT04368377,4105297
NCT04368377,196236
NCT04368377,196236
NCT04368377,196236
NCT04368377,132797
NCT04368377,43225
NCT04368377,4212484
NCT04368377,418221
NCT04368377,4170893
NCT04407507,1177324
NCT04407507,37311061
NCT04407507,43225
NCT04407507,4266367
NCT04407507,81902
NCT04407507,4299535
NCT04407507,4306137
NCT04407507,43530807
NCT04407507,43021965
NCT04407507,438359
NCT04407507,43604
NCT04407507,4346048
NCT04407507,432251
NCT04428801,703439
NCT04428801,4170148
NCT04428801,134765
NCT04428801,4179955
NCT04428801,44037
NCT04428801,443392
NCT04428801,4231363
NCT04428801,440417
NCT04428801,4125245
NCT04428801,43021965
NCT04428801,4478969
NCT04428801,4066161
NCT04428801,433939
NCT04428801,36308337
NCT04428801,381316
NCT04428801,192359
NCT04428801,4059182
NCT04428801,4295287
NCT04428801,4296445
NCT04428801,400647
NCT04428801,4299535
NCT04428801,4185135
NCT04428801,4216316
NCT04428801,195321
NCT04428801,4209097
NCT04428801,435853
NCT04428801,139902
NCT04428801,261326
NCT04428801,257315
NCT04428801,37311061
NCT04428801,37311061
NCT04347915,37311061
NCT04347915,437663
NCT04355936,4099958
NCT04355936,4299535
NCT04355936,4115472
NCT04376684,4212484
NCT04376684,4050864
NCT04376684,443774
NCT04376684,4161455
NCT04376684,4209097
NCT04376684,4197819
NCT04376684,316139
NCT04376684,4171105
NCT04376684,312327
NCT04376684,4164092
NCT04376684,45771048
NCT04376684,140641
NCT04376684,35917477
NCT04376684,4141802
NCT04376684,4185573
NCT04376684,431058
NCT04376684,706376
NCT04376684,4066212
NCT04376684,21601607
NCT04376684,139902
NCT04376684,40589905
NCT04376684,441202
NCT04376684,37311061
NCT04376684,320073
NCT04376684,4299535
NCT04376684,4185135
NCT04516915,4084374
NCT04516915,4066212
NCT04516915,43529712
NCT04516915,139902
NCT04516915,43021965
NCT04516915,4299535
NCT04516915,4185135
NCT04516915,4253634
NCT04516915,416341
NCT04516915,432881
NCT04516915,45882797
NCT04516915,4030518
NCT04516915,37396401
NCT04516915,4132088
NCT04516915,44784217
NCT04516915,321318
NCT04516915,321319
NCT04516915,319835
NCT04516915,4223299
NCT04516915,321042
NCT04516915,321588
NCT04516915,4223659
NCT04516915,312437
NCT04516915,321318
NCT04516915,35621756
NCT04516915,316139
NCT04516915,321318
NCT04516915,36310428
NCT04516915,4149321
NCT04516915,436073
NCT04516915,4128935
NCT04516915,436665
NCT04516915,4273391
NCT04516915,418176
NCT04516915,37311061
NCT04508868,4149321
NCT04508868,4021336
NCT04508868,4004672
NCT04508868,4333677
NCT04508868,436073
NCT04508868,46271045
NCT04526145,45878594
NCT04526145,316866
NCT04501978,37311061
NCT04501978,4142985
NCT04501978,381316
NCT04501978,435785
NCT04501978,378143
NCT04501978,138965
NCT04501978,4186397
NCT04501978,314383
NCT04501978,4138837
NCT04501978,4142947
NCT04501978,319835
NCT04501978,4133004
NCT04501978,440417
NCT04501978,706384
NCT04522986,255848
NCT04522986,703439
NCT04522986,43225
NCT04522986,4133004
NCT04552392,4160039
NCT04552392,37311061
NCT04523181,4299535
NCT04523181,4185135
NCT04523181,40483553
NCT04523181,4195694
NCT04523181,201965
NCT04523181,316139
NCT04523181,4319884
NCT04523181,703443
NCT04523181,45881081
NCT04523181,43529712
NCT04523181,706513
NCT04523181,258369
NCT04523181,441267
NCT04523181,4209859
NCT04523181,26181
NCT04523181,45875989
NCT04523181,4182582
NCT04523181,409974
NCT04523181,43287
NCT04523181,4166225
NCT04523181,400061
NCT04523181,196523
NCT04523181,201606
NCT04523181,4138253
NCT04523181,40770395
NCT04523181,4012972
NCT04523181,40757139
NCT04492943,45882797
NCT04492943,440285
NCT04506229,418221
NCT04506229,4029783
NCT04497948,4171894
NCT04497948,31967
NCT04497948,4138253
NCT04497948,4142947
NCT04497948,4074815
NCT04497948,45879843
NCT04497948,2002651
NCT04492358,4116982
NCT04492358,4243947
NCT04492358,4259887
NCT04492358,4210327
NCT04492358,43021965
NCT04492358,192359
NCT04492358,433852
NCT04492358,4245975
NCT04492358,400061
NCT04492358,42656
NCT04492358,402878
NCT04492358,37311064
NCT04492358,4120334
NCT04537130,4197819
NCT04537130,4182582
NCT04537130,434621
NCT04537130,253549
NCT04537130,435646
NCT04537130,314971
NCT04537130,1384495
NCT04537130,43021965
NCT04537130,4299535
NCT04537130,36717536
NCT04537130,40757139
NCT04537130,3039506
NCT04510402,133444
NCT04510402,321042
NCT04510402,321588
NCT04510402,43530807
NCT04510402,43021965
NCT04510402,4299535
NCT04510402,37311061
NCT04490850,4215127
NCT04490850,4131548
NCT04532931,4299535
NCT04532931,4306137
NCT04532931,43021965
NCT04532931,45882797
NCT04532931,4158346
NCT04532931,4050792
NCT04532931,44784217
NCT04532931,4135823
NCT04532931,317576
NCT04532931,316139
NCT04532931,1002237
NCT04532931,46271022
NCT04532931,45878255
NCT04532931,45880762
NCT04532931,378416
NCT04532931,4265433
NCT04532931,4094188
NCT04532931,434557
NCT04532931,45878816
NCT04532931,43529712
NCT04530474,43530807
NCT04530474,43021965
NCT04530474,37311061
NCT04530474,37310285
NCT04530474,437663
NCT04530474,254761
NCT04530474,703439
NCT04530474,4160039
NCT04530474,706376
NCT04530474,198185
NCT04530474,438112
NCT04530474,4245975
NCT04530474,137977
NCT04530474,200528
NCT04530474,372887
NCT04524507,45882797
NCT04524507,44807494
NCT04524507,37311061
NCT04524507,437663
NCT04526054,257012
NCT04526054,4478969
NCT04526054,4185711
NCT04526054,4185711
NCT04526054,38127
NCT04526054,378419
NCT04526054,4299535
NCT04526054,4306137
NCT04526054,45882797
NCT04514302,43529712
NCT04514302,757683
NCT04514302,37311061
NCT04514302,4299535
NCT04514302,4185135
NCT04514302,46271022
NCT04514302,4153516
NCT04514302,412691
NCT04514302,43225
NCT04533360,100357
NCT04525378,4299535
NCT04525378,4185135
NCT04525378,443392
NCT04525378,4245975
NCT04525378,192359
NCT04525378,434557
NCT04525378,257315
NCT04542044,255848
NCT04542044,36309413
NCT04542044,4314553
NCT04536376,4023026
NCT04536376,4251306
NCT04536376,1384495
NCT04536376,4299535
NCT04536376,45882797
NCT04552951,4299535
NCT04552951,43530807
NCT04552951,4250118
NCT04517630,4299535
NCT04517630,703439
NCT04524520,703439
NCT04517162,43530807
NCT04517162,4299535
NCT04517162,4188824
NCT04517162,46271022
NCT04517162,381591
NCT04517162,4182582
NCT04517162,434621
NCT04517162,443392
NCT04517162,4296023
NCT04517162,43374
NCT04517162,706376
NCT04517162,36716893
NCT04517162,437663
NCT04517162,4264333
NCT04517162,703439
NCT04546841,4299535
NCT04546841,4306137
NCT04546841,416341
NCT04546841,43225
NCT04546841,706376
NCT04546841,4281232
NCT04546841,4228456
NCT04546841,3005941
NCT04546841,440424
NCT04546841,37209667
NCT04546841,4133611
NCT04546841,418221
NCT04546841,38127
NCT04546841,432916
NCT04546841,373995
NCT04546841,436073
NCT04546841,372604
NCT04546841,138255
NCT04546841,43529712
NCT04546841,20182
NCT04546841,4186898
NCT04546841,421254
NCT04546841,198185
NCT04546841,42539186
NCT04546841,317576
NCT04546841,317309
NCT04546841,22281
NCT04546841,433736
NCT04546841,43021965
NCT04546841,38001505
NCT04531735,440508
NCT04542408,37311061
NCT04542408,43021965
NCT04542408,4140465
NCT04546737,4299535
NCT04546737,4185135
NCT04512079,4179955
NCT04512079,4214014
NCT04512079,4179955
NCT04512079,381316
NCT04512079,4075418
NCT04512079,4332246
NCT04512079,45883898
NCT04512079,4123444
NCT04512079,3184007
NCT04512079,45876878
NCT04512079,192671
NCT04512079,4289933
NCT04512079,45882797
NCT04512079,4140465
NCT04512079,4249899
NCT04512079,43287
NCT04512079,4169185
NCT04512079,43021965
NCT04512079,703429
NCT04512079,4299535
NCT04512079,40757139
NCT04512079,443614
NCT04512079,46286497
NCT04512079,4170893
NCT04512079,36717536
NCT04502472,45882797
NCT04502472,432795
NCT04502472,4299535
NCT04502472,37311061
NCT04502472,756039
NCT04502472,40483553
NCT04502472,312437
NCT04502472,4249557
NCT04502472,40483553
NCT04502472,4256228
NCT04502472,196236
NCT04502472,196236
NCT04502472,4212484
NCT04502472,4295287
NCT04502472,4163333
NCT04502472,443587
NCT04530409,45879799
NCT04530409,4253634
NCT04500418,457659
NCT04500418,4064161
NCT04500418,443612
NCT04500418,321042
NCT04500418,316139
NCT04500418,706513
NCT04500418,4299535
NCT04500418,4188824
NCT04500418,43530807
NCT04500418,43021965
NCT04542330,43530807
NCT04542330,4162434
NCT04542330,3185989
NCT04542330,434557
NCT04542330,37311061
NCT04542330,756039
NCT04542330,437663
NCT04542330,4283078
NCT04542330,432545
NCT04542330,4153516
NCT04542330,43225
NCT04542330,706376
NCT04542330,4239314
NCT04542330,4253733
NCT04542330,1379374
NCT04542330,45881968
NCT04518514,418221
NCT04518514,37109703
NCT04518514,374925
NCT04504240,46235351
NCT04504240,317009
NCT04504240,255573
NCT04504240,4185932
NCT04504240,4019513
NCT04504240,195556
NCT04504240,4287106
NCT04504240,45882797
NCT04540029,45763657
NCT04540029,4300467
NCT04540029,4251919
NCT04497519,4299535
NCT04497519,4185135
NCT04497519,4253634
NCT04497519,139902
NCT04497519,40589905
NCT04497519,314664
NCT04497519,378416
NCT04497519,374023
NCT04497519,76685
NCT04497519,4149377
NCT04497519,37311061
NCT04497519,437663
NCT04497519,4226263
NCT04499313,45882797
NCT04499313,443774
NCT04499313,4185932
NCT04499313,380378
NCT04499313,4066212
NCT04499313,198124
NCT04499313,4299535
NCT04505774,44804574
NCT04505774,4253069
NCT04505774,4299535
NCT04500366,443432
NCT04500366,315296
NCT04500366,316139
NCT04531748,4133004
NCT04531748,440417
NCT04531748,423177
NCT04531748,42071481
NCT04531748,4084407
NCT04531748,4153352
NCT04531748,194984
NCT04531748,45883439
NCT04531748,4136753
NCT04531748,314664
NCT04531748,443432
NCT04531748,4299535
NCT04531748,4185135
NCT04531748,37311061
NCT04531748,43374
NCT04531748,706376
NCT04531748,197494
NCT04531748,4029498
NCT04531748,80809
NCT04531748,316139
NCT04531748,45881081
NCT04531748,312437
NCT04531748,4209097
NCT04519255,432571
NCT04519255,4185135
NCT04519255,4299535
NCT04519255,36304653
NCT04519255,261687
NCT04519255,254761
NCT04519255,312437
NCT04519255,4167085
NCT04519385,433701
NCT04500067,4105297
NCT04500067,4178303
NCT04500067,43021965
NCT04500067,4122664
NCT04500067,255848
NCT04500067,4299535
NCT04500067,4306137
NCT04500067,4312789
NCT04500067,4239314
NCT04500067,4119105
NCT04500067,138845
NCT04500067,193253
NCT04500067,36308301
NCT04500067,4214703
NCT04500067,4139144
NCT04542213,4588336
NCT04542213,4299535
NCT04542213,42536603
NCT04542213,443727
NCT04551274,4132546
NCT04551274,4145254
NCT04551274,3045632
NCT04522310,4299535
NCT04505722,21497921
NCT04505722,44783749
NCT04505722,37311061
NCT04516928,45882797
NCT04508985,201965
NCT04508985,4289933
NCT04508985,316139
NCT04508985,44231
NCT04508985,4217246
NCT04508985,46271022
NCT04508985,255573
NCT04508985,4175853
NCT04508985,4064161
NCT04508985,37016731
NCT04537975,45881078
NCT04537975,4133611
NCT04537975,45876308
NCT04537975,4235161
NCT04537975,36311298
NCT04537975,4242843
NCT04537975,4154766
NCT04537975,4299535
NCT04537975,4306137
NCT04556513,314971
NCT04556513,19025274
NCT04556513,36309562
NCT04524715,4234104
NCT04524715,4182582
NCT04524715,4299535
NCT04524715,416285
NCT04524715,4299535
NCT04524715,435244
NCT04524715,443432
NCT04519437,703439
NCT04519437,37311061
NCT04519437,313878
NCT04519437,21497921
NCT04519437,36210679
NCT04519437,255573
NCT04519437,255573
NCT04519437,317009
NCT04501458,4216163
NCT04515199,46235351
NCT04515199,4160039
NCT04515199,4299535
NCT04515199,4019513
NCT04515199,4186898
NCT04515199,46271022
NCT04515199,421254
NCT04515199,4170148
NCT04515199,4065287
NCT04515199,4185932
NCT04515199,4289933
NCT04515199,4153516
NCT04515199,36310676
NCT04515199,312437
NCT04522830,43374
NCT04527575,37311061
NCT04527575,43021965
NCT04527575,43530807
NCT04527575,40589905
NCT04527575,40769048
NCT04527575,4299535
NCT04527575,4185135
NCT04527575,4006969
NCT04527575,43225
NCT04527575,443783
NCT04527575,434557
NCT04527575,443392
NCT04527575,434621
NCT04527575,45877341
NCT04527575,135338
NCT04527575,140168
NCT04527575,133835
NCT04527575,133834
NCT04527575,4028244
NCT04527575,440069
NCT04527575,4139144
NCT04527575,37209
NCT04527575,4279309
NCT04527575,36310711
NCT04527575,4214703
NCT04527575,444243
NCT04527575,418763
NCT04527575,706376
NCT04527575,4291005
NCT04527575,41886361
NCT04527575,46235351
NCT04530396,4299535
NCT04530396,4188824
NCT04530396,421514
NCT04530396,381316
NCT04530396,434557
NCT04530396,4073287
NCT04530396,441202
NCT04530396,432791
NCT04530396,4048659
NCT04530396,43021965
NCT04530396,139902
NCT04530396,40589905
NCT04530396,40589905
NCT04530396,45769441
NCT04530396,43529712
NCT04530396,40973
NCT04530396,320073
NCT04530396,440689
NCT04530396,40769323
NCT04530396,439777
NCT04530396,43374
NCT04530396,436033
NCT04530396,4281232
NCT04530396,442165
NCT04530396,444289
NCT04530396,4293435
NCT04530396,4139144
NCT04530396,45882797
NCT04530396,4290412
NCT04530396,427145
NCT04513184,706376
NCT04513184,4013106
NCT04513184,437541
NCT04513184,43530807
NCT04513184,4299535
NCT04513184,4306137
NCT04513184,434621
NCT04499378,703439
NCT04499378,4266367
NCT04499378,45880757
NCT04499378,4311763
NCT04499378,4127555
NCT04499378,4119786
NCT04499378,4299535
NCT04535791,37311061
NCT04527614,418221
NCT04527614,3050013
NCT04530435,4125554
NCT04530435,36308213
NCT04530435,36717536
NCT04530422,37311061
NCT04530422,4256228
NCT04530422,201965
NCT04530422,4212484
NCT04530422,1177324
NCT04530422,45882797
NCT04530422,76685
NCT04530422,4264925
NCT04530422,4161546
NCT04530422,380378
NCT04530422,4032354
NCT04530422,43530807
NCT04530422,44784621
NCT04530422,44784217
NCT04530422,36308802
NCT04530422,44784217
NCT04530422,419844
NCT04530422,4299535
NCT04531345,443392
NCT04531345,43374
NCT04531345,4299535
NCT04500600,36309645
NCT04540419,43530807
NCT04540419,4105297
NCT04540419,4153901
NCT04540419,4105886
NCT04540419,40589905
NCT04540419,100357
NCT04540419,432791
NCT04540419,4329041
NCT04540419,427145
NCT04540419,443783
NCT04540419,45881078
NCT04540419,20182
NCT04540419,380378
NCT04540419,374023
NCT04540419,377091
NCT04540419,4267414
NCT04540419,4013106
NCT04540419,45881968
NCT04540419,31751
NCT04540419,257628
NCT04540419,4253901
NCT04540419,434621
NCT04540419,4066212
NCT04540419,41894311
NCT04540419,4203148
NCT04540419,436954
NCT04540419,4214703
NCT04540419,4299535
NCT04540419,4188824
NCT04540419,37311061
NCT04540419,43225
NCT04540419,703439
NCT04540419,4170143
NCT04517695,4299535
NCT04517695,416285
NCT04517695,44807271
NCT04517695,45881081
NCT04517695,43530807
NCT04517695,439727
NCT04517695,198185
NCT04519372,703439
NCT04526821,37311061
NCT04526821,703439
NCT04526821,46235351
NCT04526821,316866
NCT04526821,317576
NCT04526821,20182
NCT04526821,433736
NCT04526821,4186898
NCT04526821,443392
NCT04526821,192359
NCT04526821,36716893
NCT04526821,4299535
NCT04526821,37311061
NCT04526821,43530807
NCT04523831,37018474
NCT04523831,4299535
NCT04523831,4188824
NCT04523831,703443
NCT04523831,43021965
NCT04539626,201627
NCT04539626,4049147
NCT04539626,4245975
NCT04539626,45878255
NCT04539626,197494
NCT04539626,139902
NCT04539626,40589905
NCT04539626,45884515
NCT04539626,45883439
NCT04539626,4306572
NCT04539626,4329847
NCT04539626,321318
NCT04559074,43225
NCT04559074,37311061
NCT04559074,4226672
NCT04559074,4299535
NCT04559074,4306137
NCT04559074,43021965
NCT04559074,4189343
NCT04559074,4105297
NCT04559074,4160039
NCT04559074,316139
NCT04559074,500000904
NCT04524962,4154766
NCT04539275,4256228
NCT04539275,440603
NCT04539275,438112
NCT04539275,703439
NCT04539275,37311061
NCT04539275,703439
NCT04551339,437663
NCT04551339,254761
NCT04551339,312437
NCT04551339,4226263
NCT04551339,4145808
NCT04551339,4158346
NCT04551339,45884644
NCT04551339,4185711
NCT04551339,4289517
NCT04551339,4105297
NCT04551339,37311061
NCT04551339,4299535
NCT04551339,4185135
NCT04551339,4214702
NCT04551339,4242843
NCT04551339,706376
NCT04551339,4239314
NCT04551339,37311061
NCT04545060,37311061
NCT04545060,4153516
NCT04495816,703443
NCT04495816,703439
NCT04495816,439093
NCT04495816,257012
NCT04495816,4127485
NCT04495816,3045632
NCT04495816,43530807
NCT04554251,38004111
NCT04492514,37311061
NCT04492514,45880544
NCT04492514,43374
NCT04492514,411683
NCT04492514,320073
NCT04492514,42943
NCT04492514,4175485
NCT04492514,1177186
NCT04492514,42539186
NCT04492514,46273635
NCT04492514,255573
NCT04492514,4266931
NCT04492514,764982
NCT04492514,44805835
NCT04492514,4185573
NCT04492514,4291005
NCT04492514,4281232
NCT04492514,416341
NCT04492514,433701
NCT04492514,440029
NCT04492514,440029
NCT04492514,421254
NCT04492514,19268
NCT04492514,193782
NCT04492514,21603907
NCT04492514,4299535
NCT04492514,4188824
NCT04492514,3170072
NCT04492514,4142985
NCT04492514,45882909
NCT04492514,45766058
NCT04542980,43225
NCT04542980,32207
NCT04542980,45878035
NCT04542980,37311061
NCT04511819,715271
NCT04511819,316139
NCT04511819,196236
NCT04511819,196236
NCT04511819,4209097
NCT04511819,40757139
NCT04511819,4306137
NCT04511819,4185135
NCT04511819,46271813
NCT04511819,4281232
NCT04511819,706376
NCT04511819,4013106
NCT04511819,321042
NCT04511819,45770554
NCT04511819,440069
NCT04511819,45880757
NCT04511819,37311061
NCT04548895,313217
NCT04548895,415429
NCT04548895,43225
NCT04548895,418221
NCT04510441,36310439
NCT04539834,436234
NCT04539834,4226694
NCT04539834,19499
NCT04539834,4171105
NCT04539834,2720255
NCT04539834,43374
NCT04510194,4105886
NCT04510194,198124
NCT04510194,3671627
NCT04510194,1177324
NCT04510194,194984
NCT04510194,4223299
NCT04510194,316139
NCT04510194,45320943
NCT04510194,4239233
NCT04540120,40757139
NCT04540120,4299535
NCT04540120,36717536
NCT04540120,4119455
NCT04540120,31821
NCT04540120,37311061
NCT04540120,45881078
NCT04540120,134057
NCT04540120,44784217
NCT04540120,319835
NCT04540120,315296
NCT04540120,4289933
NCT04540120,4142947
NCT04540120,433463
NCT04540120,4329847
NCT04540120,194984
NCT04540120,4141802
NCT04540120,43225
NCT04540120,434557
NCT04540120,4279309
NCT04540120,44120394
NCT04540120,4011158
NCT04540120,2614925
NCT04540120,4030518
NCT04540120,443392
NCT04540120,4066212
NCT04540120,43225
NCT04540120,706376
NCT04540120,4281232
NCT04540120,197494
NCT04540120,3045632
NCT04540120,316139
NCT04540120,4228881
NCT04527562,4299535
NCT04527562,4188824
NCT04527562,43021965
NCT04527562,45884656
NCT04527562,4245975
NCT04527562,46271022
NCT04527562,4311437
NCT04527562,314664
NCT04527562,4074815
NCT04527562,201606
NCT04527562,81893
NCT04527562,4340521
NCT04527562,4138253
NCT04527562,193445
NCT04527562,440674
NCT04527562,443392
NCT04545008,43530807
NCT04545008,4299535
NCT04545008,36717536
NCT04545008,4030518
NCT04497389,4299535
NCT04497389,4185135
NCT04497389,4256228
NCT04497389,46271022
NCT04497389,46271022
NCT04497389,319835
NCT04497389,4199166
NCT04497389,44782643
NCT04497389,433463
NCT04497389,200528
NCT04497389,44784217
NCT04497389,762534
NCT04497389,193782
NCT04523571,21497921
NCT04523571,4185135
NCT04523571,4188824
NCT04523571,4299535
NCT04523571,43530807
NCT04523571,43021965
NCT04523571,4105297
NCT04523571,4182582
NCT04523571,434621
NCT04523571,4267414
NCT04523571,706376
NCT04523571,4281232
NCT04523571,197494
NCT04523571,43225
NCT04523571,703439
NCT04523571,100357
NCT04523571,436954
NCT04523571,36716227
NCT04523571,4306942
NCT04523571,4361
NCT04523571,433753
NCT04523571,4139144
NCT04523571,40479411
NCT04523571,411683
NCT04523571,43529712
NCT04523571,432795
NCT04523571,4104935
NCT04523571,37311061
NCT04523571,437663
NCT04523571,254761
NCT04523571,312437
NCT04523571,4041664
NCT04523571,37311061
NCT04523571,4012972
NCT04523571,37016333
NCT04523571,40483553
NCT04523571,45881078
NCT04523571,134057
NCT04523571,197494
NCT04523571,3562594
NCT04523571,40757139
NCT04536285,45879799
NCT04536285,195771
NCT04542226,4299535
NCT04542226,4185135
NCT04542226,43021965
NCT04542226,4105297
NCT04542226,198185
NCT04522466,43021965
NCT04522466,378416
NCT04522466,36307931
NCT04522466,4135823
